timestamp,x,y,z,gx,gy,gz
179381670.0,-8.461323,1.7827165,8.269891,-21.56,-54.18,-56.49
179381689.2,-5.178253,-4.5680614,7.2576904,-10.15,-32.41,-58.24
179381708.5,-7.552018,-2.8810613,8.25314,16.73,-7.98,-58.03
179381727.8,-12.184688,-3.4960387,10.0430355,32.62,-7.98,-46.9
179381748.0,-9.021263,6.78868,8.918368,66.57,-36.75,-1.6800001
179381767.5,-7.9875274,-1.4477094,6.9131117,53.9,-47.95,61.81
179381787.0,-6.2933483,-0.9739136,3.0318146,34.51,-50.68,108.64
179381806.5,-1.7540016,-4.0751224,-3.3261423,12.74,14.77,132.16
179381826.0,-9.758279,-4.2354474,8.786758,9.31,65.31,120.68
179381845.5,-12.232546,-9.344306,11.744393,-51.1,25.06,42.7
179381865.0,-4.7236004,-3.697043,0.62454903,-46.76,-2.66,-41.37
179381884.5,-3.0772798,2.1177237,-1.0313433,-25.27,23.31,-65.73
179381903.0,1.1725249,6.613998,-6.2550616,-3.22,68.53,-36.61
179381922.2,0.21296883,5.2021823,-7.542446,17.57,144.34,17.08
179381941.5,-51.42838,41.847176,-15.55151,-12.25,306.67,-3.92
179381960.8,-4.582419,-14.077478,7.609448,-256.76,254.1,-95.27
179381981.0,-18.336855,-10.471366,19.026012,-96.32,-16.73,-64.54
179382000.5,-7.1787243,-6.812609,10.191396,1.47,-165.69,-23.94
179382020.0,-6.819788,-1.4261732,11.026521,14.42,-190.61,13.86
179382039.5,-4.6972785,-2.2086542,9.253376,17.29,-169.96,34.65
179382058.0,-3.876511,-1.5314612,10.65562,21.35,-122.57,42.35
179382077.2,-3.0916374,-1.0193789,10.782444,20.51,-64.82,40.25
179382096.5,-2.5508401,0.19861138,11.158131,9.8,3.08,31.99
179382115.8,-2.9097762,-0.24886245,11.167702,-6.58,81.97,18.13
179382135.0,-3.3763933,-0.89734054,10.169859,-15.54,160.58,4.41
179382154.2,-3.8310459,-1.2395264,8.401501,-15.96,231.49,0.7
179382173.5,-5.673585,-2.060294,8.5546465,-11.2,283.43,8.19
179382192.8,-9.473523,-2.4144442,9.401736,0.28,310.17,13.79
179382213.0,-14.264125,-2.2612982,10.459401,-2.24,289.73,15.82
179382232.5,-21.201166,1.2467052,12.486195,-28.07,226.45,17.78
179382252.0,-14.579989,-6.7336435,12.766165,-28.0,126.7,21.56
179382271.5,-8.688649,10.210539,0.1172525,-21.35,102.97,26.6
179382291.0,-18.202852,-6.1832747,17.339012,-56.21,50.05,30.24
179382310.5,-3.5558615,2.94567,3.2830698,-8.05,-0.28,69.93
179382330.0,-2.9600272,-1.2658484,4.6159196,-0.7,15.75,106.54
179382349.5,-2.837989,-4.919819,6.2287397,17.29,24.710001,116.62
179382369.0,-0.8255533,-4.9150333,3.9722273,20.23,21.14,97.72
179382388.5,-3.6372204,-7.7960944,5.518046,5.53,-5.88,68.53
179382408.0,-2.392908,-7.4586945,3.0581365,-1.6800001,-60.13,31.22
