timestamp,x,y,z,gx,gy,gz
179143626.0,-4.3670573,-1.9430413,9.009299,-0.98,-0.35,0.28
179143645.2,-4.319199,-1.9478272,9.05955,-1.26,-0.91,0.0
179143664.5,-4.29527,-1.9932925,9.078693,-1.05,-0.63,0.0
179143683.8,-4.218697,-1.9765421,9.076301,-0.98,-0.14,0.14
179143704.0,-4.3287706,-2.000471,8.963834,-1.05,-0.35,0.14
179143723.5,-4.23784,-1.9310769,9.00212,-0.91,-0.42000002,0.14
179143743.0,-4.374236,-1.9597918,9.028442,-0.98,-0.56,0.14
179143762.5,-4.22109,-1.9837208,8.999727,-1.12,-0.84000003,0.07
179143782.0,-4.321592,-1.9717562,8.982977,-1.12,-0.98,0.07
179143801.5,-4.245019,-1.9454343,9.090658,-0.91,-0.91,0.14
179143821.0,-4.264162,-1.9765421,8.947083,-0.7,-0.84000003,0.35
179143840.5,-4.2665553,-1.9238981,9.100229,-0.7,-0.56,0.42000002
179143859.0,-4.4101295,-1.9382555,9.035621,-1.19,-0.56,0.07
179143878.2,-4.326378,-1.9885067,9.0428,-1.26,-1.05,0.0
179143897.5,-4.292877,-1.9645776,9.069121,-1.19,-1.26,0.0
179143916.8,-4.1732316,-1.9621847,9.064336,-0.98,-0.77,0.07
179143937.0,-4.0224786,-2.110545,8.963834,-1.12,0.21000001,0.07
179143956.5,-4.4412374,-1.8425392,9.112194,-1.12,1.6800001,0.21000001
179143976.0,-4.347914,-1.9143264,9.0428,-1.96,1.89,-0.56
179143995.5,-4.3048415,-1.9741492,9.061943,-2.52,2.38,-0.98
179144014.0,-4.2354474,-1.823396,8.89444,-3.71,2.8700001,-1.26
179144033.2,-4.3909864,-1.9597918,9.152873,-5.11,3.71,-2.38
179144052.5,-4.1732316,-2.010043,8.987762,-6.79,5.67,-4.13
179144071.8,-4.513025,-1.7324655,9.365842,-9.8,7.14,-6.16
179144092.0,-4.3526998,-1.9238981,9.485488,-14.0,7.7,-7.42
179144111.5,-4.630277,-2.084223,9.523774,-18.13,8.54,-7.4900002
179144131.0,-4.9628916,-2.2612982,9.418487,-19.460001,8.54,-7.84
179144150.5,-4.613527,-2.450338,9.119372,-16.17,8.61,-9.94
