timestamp,x,y,z,gx,gy,gz
181548712.0,-9.069121,-0.07896597,4.8599963,0.7,1.61,3.78
181548731.2,-8.980584,0.067001425,4.76428,-2.73,0.77,-1.75
181548750.5,-8.963834,-0.3613291,4.6757426,-4.69,0.0,-5.67
181548769.8,-9.061943,-0.69155043,4.824103,-5.25,-0.56,-5.39
181548790.0,-8.91119,-0.62454903,4.7020645,-4.9,-1.82,-3.78
181548809.5,-8.777187,-0.58626246,4.608741,-3.85,-2.31,-2.03
181548829.0,-8.827438,-0.7968384,5.003571,-1.82,-0.28,0.35
181548848.5,-8.844189,-0.3852582,4.886318,-1.19,2.38,1.05
181548868.0,-8.899225,-0.42115182,4.848032,-2.03,4.55,0.0
181548887.5,-9.0069065,-0.37807947,4.6781354,-4.2,4.48,-2.52
181548907.0,-8.939904,-0.56711924,4.505846,-4.55,3.85,-3.85
181548926.5,-8.906404,-1.0504867,4.7212076,-2.73,4.06,-1.6800001
181548946.0,-8.829831,-0.7059079,4.735565,-0.28,5.04,3.01
181548965.5,-9.038013,-0.22254045,4.618313,0.56,5.67,3.85
181548985.0,-9.035621,-0.19861138,4.57524,-0.98,5.11,0.7
181549004.5,-8.882475,-0.52165395,4.6230984,-1.75,5.04,-1.89
181549023.0,-8.925548,-0.5240469,4.6422415,-2.03,6.09,-2.52
181549042.2,-8.987762,-0.62454903,4.6422415,-2.31,7.28,-2.52
181549061.5,-8.992549,-0.56711924,4.5680614,-1.54,8.26,-1.26
181549080.8,-8.942298,-0.87580436,4.63267,-0.21000001,9.59,0.91
181549100.0,-9.207911,-0.22971918,4.457988,0.07,9.24,1.4
181549119.2,-9.188767,-0.4402951,4.2904844,-0.7,6.93,-0.63
181549138.5,-9.128944,-0.5312256,4.4651666,-0.77,5.67,-2.03
181549157.8,-8.975799,-0.60301286,4.3646646,-0.42000002,5.7400002,-2.45
181549178.0,-9.078693,-0.5934412,4.36945,0.56,7.35,-2.1
181549197.5,-9.179195,-0.5240469,4.4340587,-0.07,7.77,-2.52
181549217.0,-9.1480875,-0.39722276,4.189982,-2.1,5.81,-4.2
181549236.5,-9.011692,-0.78487384,4.3096275,-2.03,5.04,-3.92
181549255.0,-9.131337,-0.7154795,4.4149156,-1.61,6.7200003,-2.45
181549274.2,-9.164838,-0.45225963,4.326378,-0.7,9.1,-2.31
181549293.5,-9.0428,-0.56711924,4.1229806,0.21000001,10.99,-3.43
181549312.8,-8.872903,-0.650871,4.2833056,2.03,14.9800005,-3.43
181549333.0,-8.662328,-0.8997334,4.692493,6.7200003,25.41,1.12
181549352.5,-8.616862,-0.7226582,5.025107,9.87,40.74,5.39
181549372.0,-8.48286,-0.21775463,4.850425,7.35,59.5,3.85
181549391.5,-8.7556505,1.0576653,4.83846,0.56,80.29,-8.26
181549411.0,-9.052371,0.78008807,4.663778,-10.92,102.41,-24.78
181549430.5,-8.820259,0.03828653,5.0873227,-19.6,133.91,-36.33
181549450.0,-9.478309,-0.31107804,4.919819,-28.28,173.39,-47.39
181549469.5,-10.758514,0.18664683,4.29527,-32.97,207.34,-61.88
181549488.0,-15.142323,-0.4450809,4.424487,-34.58,223.79001,-76.93
181549507.2,-18.097565,-0.54079723,4.1493025,-19.67,211.75,-82.74
181549526.5,-15.735764,-0.54797596,3.1299238,14.42,150.5,-74.48
181549545.8,-7.602269,2.5053747,-0.61497736,28.98,123.62,-67.69
181549566.0,-18.939867,13.517538,28.140598,2.45,38.43,-50.33
181549585.5,-7.4826236,7.6381626,25.960659,-7.14,-91.77,0.77
181549605.0,3.6037195,5.4295087,15.116,38.99,-141.96,28.49
181549624.5,0.5934412,6.6044264,12.916918,77.21,-154.28,40.32
181549643.0,-4.6972785,6.511103,11.966933,73.64,-182.91,52.64
181549662.2,-7.324692,4.6996713,9.95689,63.07,-225.05,74.06
181549681.5,-8.559432,3.2160685,7.138045,64.47,-244.72,94.64
181549700.8,-10.854231,3.565433,5.340971,67.83,-234.99,110.25
181549721.0,-9.822887,2.00765,3.1179593,60.27,-203.21,124.67
181549740.5,-11.016949,0.72505116,1.7803236,65.52,-133.0,137.48
181549760.0,-15.022677,0.28475606,2.2469406,53.97,-70.63,144.83
181549779.5,-16.66182,-2.8547394,3.4768956,24.5,-47.11,136.36
181549798.0,-18.434963,-5.43908,3.2471762,34.16,-53.97,126.35
181549817.2,-17.810415,-4.194768,-0.08135887,38.43,-73.85,115.15
181549836.5,-12.105722,-9.43045,-5.5802617,25.27,-79.73,92.26
181549855.8,-13.680256,-9.815709,-8.652756,33.25,-37.66,39.62
181549875.0,-18.389498,-11.586461,-8.513967,38.57,-1.54,-10.08
181549894.2,-18.705362,-12.1655445,-12.170331,35.56,7.28,-55.72
181549913.5,-23.266245,-10.246432,-14.27609,26.32,37.73,-121.8
181549932.8,-22.177473,-4.788209,-14.077478,-23.03,57.33,-165.13
181549953.0,-15.4246855,26.558887,-5.4031863,-32.2,115.57,-116.83
181549972.5,59.193367,-74.63959,5.55394,-229.95,-185.43001,-15.33
181549992.0,-11.876003,46.862713,-30.064497,-135.8,-244.23,30.66
181550011.5,0.93802,4.479524,6.9920774,-80.01,-129.64,-31.64
181550031.0,-8.052135,-13.266282,12.670448,-59.64,-43.33,-60.83
181550050.5,-8.973405,-6.0397,6.5541754,-20.44,13.02,-34.58
181550070.0,-9.152873,0.74658734,5.7860518,-4.55,33.6,-17.15
181550089.5,-7.444337,-0.057429794,7.468266,-6.3,48.58,-11.55
181550109.0,-6.334028,1.61282,8.128709,-17.99,82.53,-20.09
181550128.5,-3.8406174,2.3665862,10.040643,-37.1,168.07,-39.76
181550148.0,-3.1466742,1.8281817,12.091365,-54.81,297.5,-78.61
181550167.5,-2.7925239,0.08135887,8.743686,-80.15,441.0,-141.61
181550186.0,-5.285934,-0.46661708,7.441944,-103.74,590.38,-194.74
181550205.2,-38.406174,-10.894911,4.4412374,-106.4,667.45,-172.97
181550224.5,-48.81772,-17.676413,0.97152066,-32.55,462.7,-94.08
181550243.8,-17.243296,-18.743649,-24.034369,-97.44,258.02,-260.75
181550263.0,-49.291515,-27.78645,-20.76805,-116.340004,370.58,-408.45
181550282.2,-51.933285,1.4094229,3.050958,24.710001,314.79,-376.81
181550301.5,-59.40873,15.781229,22.452656,26.81,281.33,-321.02
181550320.8,-39.837135,29.155191,31.363846,-185.92,269.57,-296.94
181550341.0,-35.699795,17.487371,44.098904,-269.08,256.76,-197.68001
181550360.5,-31.69646,18.647932,50.129032,-143.85,151.41,-96.6
181550380.0,-20.047785,23.086777,49.607376,-53.83,-22.68,-81.27
181550399.5,-9.822887,24.23298,44.689953,17.22,-216.23,-25.76
181550418.0,-3.7281508,24.632595,34.043903,74.83,-374.36002,91.35
181550437.2,-13.194495,13.7329,28.011383,116.2,-487.34,216.3
181550456.5,-23.696968,4.97007,23.232744,183.75,-574.77,313.88
181550475.8,-35.16857,-1.9621847,20.681904,209.3,-616.56,354.9
181550496.0,-38.745968,-4.761887,15.350506,232.12,-634.9,345.94
181550515.5,-38.083134,-16.59721,9.375414,261.45,-618.94,329.14
181550535.0,-44.831135,-20.746513,-3.2615337,293.37,-584.22003,319.97
181550554.5,-57.570976,-30.437792,-24.154015,213.08,-530.81,360.64
181550574.0,-74.972206,-51.296772,-42.629658,199.01,-262.15,306.04
181550593.5,-78.341415,-51.55042,-71.37566,16.59,-180.11,231.21
181550613.0,-74.050934,-53.644215,-64.69706,23.45,42.420002,66.01
181550632.5,-39.286766,-31.488277,-49.44227,48.37,192.43001,-122.36
181550651.0,-9.964069,-1.1007377,-22.141579,-2.94,286.44,-157.99
181550670.2,-78.341415,-56.912926,78.40124,-156.1,993.79,43.4
181550689.5,42.076897,-5.43908,76.40077,512.68,1280.02,-154.42
181550708.8,29.406448,-66.47738,25.49165,361.69,513.17,-15.47
181550729.0,-9.195946,-1.1653463,13.687434,132.3,125.51,25.34
181550748.5,1.5482116,5.211754,14.673312,23.17,143.5,5.18
181550768.0,2.1440456,8.478073,17.681198,-10.85,323.33,-21.84
181550787.5,5.652049,13.340463,15.369649,-107.94,568.33,-148.61
181550806.0,-4.1229806,3.6228628,12.677627,-163.17,833.77,-335.44
181550825.2,-78.341415,-23.52468,3.0629225,-151.62,1022.56,-299.6
181550844.5,-64.42905,-18.181316,11.493137,155.47,399.14,-94.57
181550863.8,-26.343525,-42.995773,-60.34675,-278.04,521.78,-264.32
181550884.0,-40.880444,-1.2730271,-14.240196,-325.22,159.39,-345.87
181550903.5,-68.73628,6.010985,28.894365,-26.6,271.88,-268.24
181550923.0,-68.27685,34.622986,44.91967,91.28,433.51,-233.8
181550942.5,-58.877502,34.261658,60.38982,-87.36,346.08,-230.37
181550961.0,-38.432495,23.512714,63.9744,-76.86,144.97,-134.89
181550980.2,-15.197359,23.752007,56.63774,13.58,-26.74,-97.37
181550999.5,3.8214743,29.05469,40.712936,28.210001,-246.12,-13.2300005
181551018.8,17.953989,16.207167,27.815165,14.35,-423.43,116.76
181551039.0,-12.316298,3.7042217,17.166723,124.53,-566.37,226.45
181551058.5,-25.108784,1.4548881,13.388321,220.22,-626.92,273.28
181551078.0,-40.488007,5.099287,12.289976,255.78,-670.74,288.33
181551097.5,-43.29967,-3.1059947,-0.7154795,269.85,-656.04,314.65
181551117.0,-33.13699,-14.371806,-5.805195,358.82,-537.81,365.54
181551136.5,-42.304222,-14.699635,-10.7298,273.98,-464.45,425.81
181551156.0,-42.289864,-43.3571,-16.35074,192.43001,-482.09,438.69
181551175.5,-23.012598,-50.409,-30.732119,304.36002,-388.99,371.98
181551194.0,-70.09306,-37.72898,-28.226744,225.68001,-251.02,167.65
181551213.2,-58.76743,-38.48514,-50.26782,36.61,-190.68001,82.81
181551232.5,-52.533905,-36.539707,-50.0046,-90.23,26.81,30.52
181551251.8,-45.118282,-36.913002,-47.300613,-86.590004,118.090004,34.37
181551272.0,-43.658607,-31.897465,-29.159979,6.58,270.76,-46.41
181551291.5,-23.472036,-25.620867,-14.010477,19.53,298.97,-169.12
181551311.0,78.26485,-42.057755,-78.36774,-889.0,-1425.2,-819.42
181551330.5,19.1313,-29.906565,10.777658,-814.73,-866.32,-435.4
181551349.0,6.5804973,-30.002281,-4.0440145,-243.18001,-122.01,-87.43
181551368.2,-1.1414171,-7.8630958,12.73745,-26.32,141.05,6.7200003
181551387.5,1.8162172,1.5314612,13.981762,-20.3,272.65,-2.31
181551406.8,5.946377,13.97219,17.025541,-42.21,484.26,-60.97
181551426.0,6.9609694,9.648206,11.007378,-194.67,758.66,-237.02
181551445.2,-65.79062,-1.9430413,8.013849,-194.74,1023.12,-351.19
181551464.5,-78.341415,-32.457405,38.659824,153.51,746.48,-44.38
181551483.8,-22.732626,19.887459,-78.36774,-529.97003,-74.97,-231.14
181551504.0,-51.880642,20.004711,-12.464658,-359.45,-155.26,-346.43
181551523.5,-78.341415,-14.838423,27.331797,22.89,475.23,-262.71
181551543.0,-78.341415,13.172959,26.532564,169.54,548.24,-223.44
181551562.5,-68.65014,23.242317,41.466705,25.2,406.7,-269.22
181551582.0,-60.94976,26.925001,49.813168,42.21,325.43,-272.93
181551601.5,-44.752167,33.30689,51.481026,87.01,177.45,-249.76
181551621.0,-22.94081,32.885735,50.129032,34.37,50.82,-224.28
181551640.5,-10.660405,33.632324,49.77488,-3.3600001,-50.68,-120.4
181551660.0,14.472308,26.32199,36.52535,-34.58,-242.27,42.49
181551679.5,17.1069,18.367962,32.18222,-30.17,-394.03,236.25
181551699.0,-14.776208,1.2562767,22.653662,-1.6800001,-641.2,319.55
181551718.5,-27.111649,-7.707557,16.575674,125.86,-785.4,267.4
181551737.0,-56.673634,-4.381415,21.88075,283.85,-769.51,241.08
181551756.2,-49.250835,-4.216304,12.536446,342.93,-735.98,221.13
181551775.5,-45.671043,1.3376356,1.8975761,344.33,-668.85,259.14
181551794.8,-43.49589,-3.072494,-5.135181,360.36002,-572.81,400.33
181551814.0,-37.410725,-26.853214,-15.998983,261.73,-501.48,487.97
181551833.2,-20.107607,-56.120872,-24.419626,301.91,-366.8,392.0
181551852.5,-78.341415,-38.990044,-19.550058,377.58,-215.25,203.84
181551871.8,-68.38453,-33.328423,-52.756443,150.01,-224.07,164.22
181551892.0,-57.793518,-55.64708,-62.68462,-163.24,-27.93,111.58
181551911.5,-56.731064,-52.01225,-53.39296,-37.73,97.16,24.78
181551931.0,-43.94097,-34.185085,-39.863457,79.8,281.47,-91.98
181551950.5,-28.588074,-25.273895,-12.19426,9.45,323.96,-182.49
181551969.0,-62.639156,-78.40124,-77.152145,-897.82,-1354.85,-93.03
181551988.2,-78.341415,31.483492,69.69345,-443.38,-614.18,54.88
181552007.5,6.64032,-28.698147,10.074143,-158.69,-61.88,-37.94
181552026.8,1.2658484,2.6968074,19.07387,-3.5,154.7,-15.47
181552047.0,5.960734,4.6278844,19.631418,-20.09,333.97,-22.12
181552066.5,6.99447,17.054256,19.676884,-72.03,584.01,-106.61
181552086.0,-1.7563945,9.43045,11.251453,-234.29001,937.93,-339.64
181552105.5,-78.341415,-23.531858,-7.312727,-306.46,1160.53,-319.34
181552125.0,-38.8704,-9.377807,-17.202616,56.98,233.17,-76.3
181552144.5,-75.23064,-27.059004,-21.483528,-224.21,974.82,-155.75
181552164.0,-31.538528,-19.22941,-37.94913,-393.47,696.92,-153.23
181552183.5,-78.341415,4.347914,17.432335,31.29,632.45,-84.35
181552202.0,-78.341415,5.57069,34.175514,220.78,611.94,-124.6
181552221.2,-73.4886,18.882439,36.388954,203.21,466.83002,-243.88
181552240.5,-66.1328,25.659153,40.693794,171.64,307.37,-334.18
181552259.8,-54.070152,34.481804,45.843334,150.78,124.32,-311.29
181552280.0,-32.81395,34.04869,50.502327,59.22,-42.91,-214.9
181552299.5,-13.917153,33.139385,48.939754,-29.12,-206.99,-103.25
181552319.0,14.249767,20.366041,38.15492,-44.52,-423.78,14.14
181552338.5,21.13895,19.636204,32.935986,68.46,-578.34,141.75
181552357.0,-31.442812,5.0442505,27.752949,178.71,-790.44,201.46
181552376.2,-45.022564,-3.0102785,23.706541,358.26,-831.39,231.07
181552395.5,-69.30819,-6.3603497,23.211208,491.82,-762.79,309.96
181552414.8,-59.234047,7.63577,4.058372,418.04,-732.41,356.72
181552435.0,-49.9041,-6.8054304,-1.4883888,218.82,-616.84,514.36
181552454.5,-33.952972,-22.730234,-12.47423,110.53,-542.85,665.91
181552474.0,-28.35596,-66.22613,-15.204538,250.6,-445.9,578.27
181552493.5,-75.714005,-40.36836,-18.509144,492.87,-313.53,309.75
181552512.0,-78.341415,-44.41716,-40.586113,291.9,-317.38,94.71
181552531.2,-74.61566,-41.844784,-60.672184,-35.420002,-200.76,33.670002
181552550.5,-69.853775,-54.252014,-71.51445,-86.03,9.31,-52.99
181552569.8,-44.213764,-37.94195,-68.04473,99.12,246.89,-36.12
181552589.0,-57.645157,-35.099174,-13.957833,-25.62,374.64,-123.97
181552608.2,-78.341415,78.36774,78.40124,-602.14,395.08,-282.94
181552627.5,7.7147355,-78.40124,78.40124,-100.73,1762.67,-440.16
181552646.8,-34.498554,-5.6305127,49.772488,349.86002,792.96,-199.15
181552667.0,4.900676,0.17468229,6.31967,84.77,229.39,-42.56
181552686.5,-7.1165085,18.762793,19.846779,43.54,416.57,-26.11
181552706.0,5.0586076,14.477094,17.75777,-31.57,659.54,-111.93
181552725.5,-8.133494,7.181117,15.802765,-287.84,976.43,-349.23
181552745.0,-78.341415,-14.1468725,0.08135887,-401.87,1085.63,-327.11002
181552764.5,-53.634644,42.964664,3.8884757,-42.63,178.22,-129.01
181552784.0,-78.341415,-39.104904,25.80512,144.97,1035.58,36.12
181552803.5,-33.91947,-27.468191,-18.375141,-79.1,758.1,-84.14
181552823.0,-78.341415,-5.754944,15.278718,243.81,634.69,-151.27
181552842.5,-78.341415,23.603645,22.708698,368.41,586.25,-299.18
181552862.0,-78.31749,20.18418,31.404526,50.4,419.51,-471.17
181552881.5,-71.63649,16.4321,38.087917,-6.23,318.92,-458.08002
181552900.0,-57.358006,31.478706,38.604786,92.89,211.54,-324.03
181552919.2,-40.703365,36.915394,41.485847,13.79,93.17,-199.85
181552938.5,-23.227959,32.012325,45.87444,-106.12,-57.61,-77.21
181552957.8,-6.152167,28.5785,45.47722,-148.96,-293.3,54.18
181552977.0,40.07882,23.505537,37.83188,-49.21,-553.0,172.83
181552996.2,-37.401154,3.8573678,46.75264,138.95,-711.55,293.58
181553015.5,-42.849804,-7.78413,16.369884,213.92,-906.43,277.9
181553034.8,-71.45941,-14.970033,21.732391,315.21,-870.59,277.62
181553055.0,-72.39026,-7.7267003,14.187552,417.62,-806.4,327.11002
181553074.5,-56.484596,1.7946811,-3.907619,345.73,-783.51,364.14
181553094.0,-47.456154,-11.631927,-12.452694,266.0,-684.95,492.52
181553113.5,-44.01276,-39.796455,-30.318146,187.39,-645.33,505.68
181553132.0,-42.151077,-69.698235,-37.958702,371.28,-499.52,377.58
181553151.2,-78.341415,-41.49542,-44.575092,368.27,-316.33,158.2
181553170.5,-78.341415,-43.720825,-63.51496,3.78,-125.020004,169.19
181553189.8,-72.91191,-64.52956,-61.808815,-132.58,77.42,96.18
181553210.0,-58.9469,-36.941715,-54.692307,27.72,231.77,-46.06
181553229.5,-50.05485,-32.589016,-19.94489,51.38,341.67,-168.7
181553249.0,-77.20239,44.701916,-32.835484,86.590004,410.34,-210.0
181553268.5,78.26485,-37.40594,-23.40982,412.37,769.79,-519.26
181553288.0,32.19658,-62.60326,-40.693794,155.89,391.37,-193.69
181553307.5,-3.8932614,-10.631691,14.283268,-23.38,205.94,-19.460001
181553327.0,-9.064336,12.495766,12.687199,-9.03,414.89,-9.8
181553346.5,3.206497,6.980113,16.022913,-134.12,671.86,-124.04
181553365.0,-10.638869,5.3026843,15.764479,-319.9,1041.74,-374.71
181553384.2,-78.341415,-24.063084,4.2785196,-371.91,1176.63,-228.69
181553403.5,-19.463915,55.5035,69.277084,-110.11,-343.35,-92.05
181553422.8,-78.341415,-62.112717,62.909554,142.52,846.79,21.98
181553443.0,-59.851418,-39.710308,-3.409894,-0.56,976.15,-76.44
