timestamp,x,y,z,gx,gy,gz
181341607.0,-7.839167,0.34457877,6.1545596,4.9,-7.98,8.33
181341626.2,-7.786523,0.46901,6.544604,3.3600001,-7.42,7.14
181341645.5,-7.573554,0.46422416,6.5206747,1.05,-5.39,5.53
181341664.8,-7.7506294,0.43311638,6.3100986,-0.7,-4.2,4.41
181341684.0,-7.7195215,0.4091873,6.2072034,-1.12,-4.27,3.71
181341703.2,-7.896597,0.08375178,6.45128,-0.84000003,-4.97,3.71
181341722.5,-7.7434506,0.31347096,6.594855,0.28,-5.25,3.78
181341741.8,-7.8272023,0.33979294,6.6474986,-0.14,-4.76,2.59
181341762.0,-7.808059,0.19382556,6.537425,-0.42000002,-4.97,1.75
181341781.5,-7.6764493,0.39243692,6.3938503,0.28,-5.67,2.1
181341801.0,-7.808059,0.21775463,6.4417086,0.07,-5.25,2.31
181341820.5,-7.810452,0.42593765,6.568533,0.21000001,-4.27,2.8700001
181341839.0,-7.697985,0.6101916,6.3938503,-1.96,-6.16,1.19
181341858.2,-7.623805,0.30629224,6.264633,-2.94,-9.45,-0.42000002
181341877.5,-7.628591,0.36850783,6.6546774,-2.73,-8.82,-0.84000003
181341896.8,-7.4778376,0.5288327,6.6833925,-3.29,-6.51,-1.96
181341917.0,-7.420408,0.27518442,6.762358,-3.15,-1.26,-2.03
181341936.5,-7.461087,0.3565433,6.590069,-3.22,2.52,-2.1
181341956.0,-7.8702745,0.13400285,6.5278535,-4.48,1.89,-3.29
181341975.5,-7.6620917,-0.07896597,6.537425,-2.38,0.98,-2.24
181341995.0,-7.4347653,0.27518442,6.7097144,0.0,3.15,-1.05
181342014.5,-7.5879116,0.3613291,6.475209,-0.77,5.11,-2.31
181342034.0,-7.7984877,0.016750356,6.568533,-0.63,6.02,-2.73
181342053.5,-7.9827414,0.2057901,6.4680305,0.91,5.67,-0.91
181342072.0,-8.107173,0.39961565,6.4153867,-0.63,2.45,-1.12
181342091.2,-7.961205,0.3517575,6.4464946,-2.24,-0.49,-1.82
181342110.5,-7.8248096,0.4977249,6.2670264,-3.3600001,-3.43,-2.52
181342129.8,-7.6764493,0.30868515,6.594855,-3.22,-3.15,-2.38
181342150.0,-7.7003784,0.110073775,6.6163907,-3.71,-1.61,-2.31
181342169.5,-7.753022,0.040679436,6.5254602,-2.52,-0.21000001,-1.33
181342189.0,-7.654913,0.069394335,6.6211767,-1.6800001,0.49,-0.7
181342208.5,-7.6190195,0.11246668,6.4943523,-0.91,1.54,-0.07
181342227.0,-7.733879,0.026321989,6.4728165,-0.21000001,2.38,0.63
181342246.2,-7.705164,0.20100428,6.551782,-0.49,3.15,0.56
181342265.5,-7.6453414,0.21536173,6.561354,0.14,4.69,0.35
181342284.8,-7.760201,0.26082698,6.539818,0.35,6.65,0.14
181342305.0,-7.7673798,0.13400285,6.4704237,0.0,7.35,-0.56
181342324.5,-7.865489,0.12682413,6.43453,0.35,7.56,-0.35
181342344.0,-7.9540267,0.16750357,6.2813835,0.07,6.79,-0.63
181342363.5,-7.8439527,0.17707519,6.334028,-0.42000002,5.04,-1.05
181342382.0,-7.8630958,0.14357449,6.4464946,-0.56,3.78,-1.33
181342401.2,-7.891811,0.1459674,6.3866715,-1.19,3.71,-1.75
181342420.5,-7.78413,0.33740005,6.276598,-1.47,4.2,-2.03
181342439.8,-7.910954,0.09093051,6.3675284,-2.24,4.41,-2.94
181342459.0,-7.834381,0.27039862,6.020557,-2.45,2.59,-4.13
181342478.2,-8.0114565,0.5695121,6.0779867,-4.9,-0.35,-6.37
