timestamp,x,y,z
600226509.0,1.54,1.61,0.35
600226511.4,3.605,-0.07,1.085
600226513.8,-3.5,-2.555,1.6800001
600226516.1,-5.32,-3.78,1.82
600226518.5,0.98,-3.675,1.6800001
600226520.9,3.605,-2.555,1.47
600226523.2,-0.98,-1.715,1.96
600226525.6,-4.76,-0.035,1.33
600226529.0,-0.595,1.96,1.19
600226531.5,0.42000002,1.33,1.505
600226534.0,-4.34,0.28,0.98
600226536.5,-1.6800001,1.295,0.315
600226539.0,2.625,2.1,0.455
600226541.5,0.665,0.07,1.26
600226544.0,-5.425,-3.92,2.135
600226546.5,-5.285,-4.69,1.295
600226549.0,3.255,-3.22,1.295
600226551.5,2.205,-2.59,1.61
600226554.0,-4.97,-1.155,1.505
600226556.5,-3.64,0.0,1.155
600226559.0,0.455,1.505,0.21000001
600226561.5,1.085,3.255,0.42000002
600226564.0,-4.06,2.135,0.91
600226566.5,-6.195,0.0,0.56
600226569.0,0.105000004,-0.175,0.385
600226571.5,3.255,-0.7,0.805
600226574.0,-0.945,-2.52,1.4
600226576.5,-4.585,-3.85,1.4
600226579.0,-1.365,-2.695,1.155
600226581.5,2.905,-0.385,1.365
600226584.0,-0.665,-0.315,1.47
600226586.5,-5.04,-1.085,1.33
600226588.0,-2.1,0.56,0.42000002
600226590.4,2.66,3.815,0.21000001
600226592.8,0.245,3.325,1.05
600226595.1,-5.46,0.0,1.05
600226597.5,-1.925,-0.875,0.595
600226599.9,5.075,-1.575,1.4350001
600226602.2,0.525,-5.425,2.415
600226604.6,-6.09,-6.09,1.96
600226608.0,-0.945,-1.6800001,0.945
600226610.5,5.845,1.4,1.295
600226613.0,-1.505,1.715,1.4
600226615.5,-7.525,2.065,0.98
600226618.0,-1.26,3.045,0.14
600226620.5,3.99,3.15,0.175
600226623.0,0.315,-0.035,1.26
600226625.5,-6.3,-3.185,1.19
600226628.0,-1.575,-1.855,0.735
600226630.5,4.795,-1.715,1.855
600226633.0,-1.47,-3.3600001,1.82
600226635.5,-5.11,-3.5,1.61
600226638.0,0.35,-1.085,0.875
600226640.5,3.675,1.365,0.945
600226643.0,-2.03,0.98,1.54
600226645.5,-7.665,0.595,0.7
600226648.0,-0.525,1.4,0.28
600226650.5,3.78,1.785,0.14
600226653.0,-1.19,0.42000002,1.12
600226655.5,-4.8650002,-2.8700001,1.75
600226658.0,-3.15,-4.375,1.19
600226660.5,3.99,-2.8700001,1.33
600226663.0,2.31,-3.08,2.065
600226665.5,-5.46,-3.535,1.645
600226667.0,-2.66,-1.33,1.12
600226669.4,2.38,1.995,0.63
600226671.8,0.595,4.025,0.7
600226674.1,-4.305,1.54,1.54
600226676.5,-5.215,-0.49,0.385
600226678.9,3.115,1.05,0.35
600226681.2,3.99,0.175,1.4
600226683.6,-4.795,-3.465,1.89
600226687.0,-5.67,-4.27,1.54
600226689.5,2.835,-2.485,1.155
600226692.0,5.425,-1.855,1.785
600226694.5,-3.535,-1.505,1.4350001
600226697.0,-5.18,0.28,1.155
600226699.5,0.42000002,2.415,0.49
600226702.0,1.89,3.15,0.525
600226704.5,-2.345,1.05,1.015
600226707.0,-5.145,0.665,0.245
600226709.5,1.505,2.065,0.385
600226712.0,3.22,-1.75,2.03
600226714.5,-4.515,-6.335,1.61
600226717.0,-2.8700001,-5.775,1.26
600226719.5,4.025,-1.855,0.875
600226722.0,2.8,0.665,1.365
600226724.5,-5.11,0.245,1.6800001
600226727.0,-5.81,1.295,0.105000004
600226729.5,3.78,2.975,0.105000004
600226732.0,3.01,1.995,0.665
600226734.5,-5.775,0.035,0.875
600226737.0,-4.27,-1.505,0.875
600226739.5,2.765,-1.26,0.28
600226742.0,4.235,-0.7,1.54
600226744.5,-4.13,-2.135,1.96
600226747.0,-4.9,-2.625,1.505
600226749.5,3.465,-1.925,1.085
600226752.0,4.41,-0.42000002,0.98
600226754.5,-1.925,0.91,1.365
600226757.0,-6.265,1.61,1.155
600226759.5,-1.4,3.605,0.315
600226762.0,4.41,4.515,0.735
600226764.5,-0.875,1.365,1.225
600226766.0,-4.97,-2.8,1.4350001
600226768.4,-0.07,-3.605,1.19
600226770.8,3.885,-2.38,1.505
600226773.1,0.07,-3.08,2.52
600226775.5,-5.425,-3.3600001,1.89
600226777.9,-0.735,-0.315,0.945
600226780.2,4.8650002,2.8,0.945
600226782.6,-0.77,1.645,1.33
600226786.0,-7.07,0.28,0.875
600226788.5,-1.82,1.05,0.315
600226791.0,4.655,1.61,0.49
600226793.5,-0.49,-0.21000001,1.4
600226796.0,-7.105,-2.065,1.4350001
600226798.5,-0.875,-1.925,1.19
600226801.0,5.46,-2.625,1.54
600226803.5,1.295,-4.62,1.995
600226806.0,-5.25,-3.99,1.4350001
600226808.5,-1.505,1.33,0.42000002
600226811.0,4.165,3.71,1.26
600226813.5,-3.395,2.03,0.875
600226816.0,-6.055,1.61,0.245
600226818.5,1.26,1.855,0.035
600226821.0,3.01,1.12,0.28
600226823.5,-2.03,-0.945,1.61
600226826.0,-5.705,-3.045,1.33
