timestamp,x,y,z,gx,gy,gz
2482912.0,-3.9387267,0.40679437,9.224661,-1.575,-0.455,1.47
2482931.8,-3.8812969,0.41875893,9.162445,-1.4,-0.35,1.4
2482951.5,-3.8406174,0.5001178,9.210303,-1.925,0.805,0.805
2482971.2,-3.986585,0.45225963,9.200731,-2.45,1.155,0.63
2482992.0,-4.0033355,0.3565433,9.250982,-2.205,0.805,0.7
2483012.0,-3.8812969,0.4091873,9.219875,-1.505,0.945,0.91
2483032.0,-4.034443,0.35893622,9.308413,-0.91,1.6800001,0.98
2483052.0,-3.8884757,0.4450809,9.138516,-0.665,1.925,0.875
2483071.0,-3.9626558,0.36611494,9.186374,-1.05,1.82,0.735
2483090.8,-4.000942,0.36611494,9.143302,-1.365,1.61,0.525
2483110.5,-3.82626,0.47140288,9.128944,-1.89,2.065,0.07
2483130.2,-4.08948,0.28714898,9.270126,-1.75,2.94,-0.14
2483150.0,-4.0775156,0.3613291,9.28209,-1.155,2.8,0.42000002
2483169.8,-4.087087,0.3852582,9.205518,-0.945,2.065,0.7
2483189.5,-4.034443,0.4115802,9.181588,-1.225,1.26,0.63
2483209.2,-4.1277666,0.37329367,9.200731,-1.54,0.56,0.595
2483229.0,-4.082301,0.36372203,9.164838,-1.645,-0.105000004,0.77
2483248.8,-3.9937637,0.35893622,9.19116,-1.295,0.07,1.015
2483268.5,-4.065551,0.35893622,9.205518,-0.945,0.42000002,1.05
2483288.2,-4.0966587,0.39243692,9.1983385,-1.05,0.175,1.085
2483307.0,-4.0751224,0.36372203,9.176803,-1.12,-0.385,1.26
2483326.5,-4.012907,0.3852582,9.17441,-1.19,-0.595,1.365
2483346.0,-4.0751224,0.30389932,9.181588,-0.98,-0.455,1.33
2483365.5,-4.0727296,0.3517575,9.179195,-0.91,-0.7,1.4350001
2483386.0,-4.051193,0.36372203,9.176803,-0.98,-1.295,1.6800001
2483405.8,-4.0176926,0.25604117,9.160052,-0.665,-0.91,1.575
2483425.5,-4.034443,0.3230426,9.495059,1.505,1.05,1.54
2483445.2,-4.398165,0.2632199,9.332341,5.7400002,-1.19,3.01
2483465.0,-3.9913707,0.43790218,9.329948,7.315,-4.9,3.885
2483484.8,-4.9317837,-0.16271774,10.078929,13.58,-8.575,3.29
2483504.5,-3.802331,0.5886554,9.016478,17.99,-14.9800005,6.02
2483524.2,-3.7042217,0.46901,9.073908,15.82,-15.645,5.845
2483544.0,-3.7784019,0.43311638,9.260554,14.91,-13.545,4.97
2483563.8,-4.0775156,0.442688,9.751101,15.96,-12.25,3.3600001
2483583.5,-3.512789,0.7106937,9.119372,15.995,-12.53,0.945
2483603.2,-3.3189635,1.2538838,8.679078,13.58,-11.27,0.98
2483623.0,-3.7185793,0.9691278,9.33952,10.15,-9.17,0.315
2483642.8,-3.3740003,1.2993491,8.731722,7.28,-7.5950003,0.98
2483662.5,-3.460145,0.36372203,9.258162,5.81,-6.475,2.03
2483682.2,-3.4051082,0.9499845,9.064336,6.3,-4.48,2.94
2483703.0,-3.201711,1.0815945,8.724543,5.7400002,-0.77,3.115
2483723.0,-3.070101,1.117488,8.626433,2.065,5.46,2.695
2483743.0,-3.153853,0.9021264,8.602505,-2.975,10.465,1.295
2483763.0,-4.4412374,1.1414171,10.351721,-7.175,13.93,-0.945
2483782.0,-3.7329366,1.3615648,9.145695,-6.65,11.165,-0.63
2483801.8,-3.6850784,0.8566611,9.356271,-7.665,10.185,-0.84000003
2483821.5,-4.2856984,0.45943835,9.7176,-5.18,9.275,-0.42000002
2483841.2,-3.618077,0.78008807,9.15766,-2.59,9.17,0.525
2483861.0,-3.799938,0.7130866,9.262947,-1.96,10.955,0.525
2483880.8,-4.1349454,0.6173703,9.698457,-0.385,12.425,0.84000003
2483900.5,-3.2687125,0.859054,9.279697,3.675,15.68,0.56
2483920.2,-2.7662017,0.45704544,9.459166,11.795,25.2,-4.795
2483940.0,-1.2395264,1.1725249,9.172017,15.295,56.035,-6.895
2483959.8,-1.9980782,2.605877,9.722385,27.09,98.14,-25.06
2483979.5,-1.9119335,0.0071787243,13.886045,56.91,111.405,-42.84
2483999.2,-5.001178,15.620904,16.95136,-23.835001,106.68,-33.565
2484018.0,4.6709566,8.193317,13.436179,-52.535,92.05,-7.91
2484037.5,7.853524,5.436687,15.541938,-47.6,72.24,-11.235
2484057.0,10.483331,6.0061994,14.57281,-37.03,38.115,-25.375
2484076.5,7.942062,7.528089,17.317476,-29.645,-8.365,-25.69
2484097.0,6.9226832,9.39695,14.611096,-23.87,-54.075,-1.575
2484116.8,4.2593765,9.875532,13.555824,-15.54,-82.74,42.245
2484136.5,1.9430413,9.310805,12.711128,-7.77,-94.01,92.26
2484156.2,-0.46901,7.391693,12.584304,-2.17,-97.93,139.09
2484176.0,-1.2897775,2.7973096,12.450301,2.8,-99.925,159.425
2484195.8,-2.3881223,1.3400285,13.979369,9.17,-104.65,142.59
2484215.5,-1.8808258,0.7657306,13.5534315,7.63,-111.93,112.035
2484235.2,-3.2208543,1.4644598,14.661348,1.4350001,-115.92,85.33
2484255.0,-1.5290682,1.0504867,11.770715,0.28,-121.905,62.195
2484274.8,-0.08135887,1.4764243,9.313198,9.52,-112.385,48.965
2484294.5,-1.6080343,1.1916683,10.799194,16.24,-92.4,48.86
2484314.2,-3.988978,1.4979604,12.873845,29.05,-90.090004,52.99
2484334.0,-12.275619,1.6295704,17.51848,48.545002,-120.925,55.475
2484353.8,-9.84921,0.06221561,6.3148847,66.15,-153.58,50.155
2484373.5,-11.560139,0.12682413,1.1892753,78.505,-123.865,34.3
2484393.2,-14.139694,-2.08183,-1.0289505,100.1,-76.475,39.725
2484413.0,-16.858038,-6.092344,-3.6539707,111.825,-18.41,40.285
2484432.8,-22.55316,-11.414171,-3.9004402,98.91,31.01,7.56
2484452.5,-28.67661,-12.201438,-5.5060816,52.255,81.515,-81.375
2484472.2,-31.825678,-10.947555,-4.606348,-23.94,123.025,-192.08
2484493.0,73.06745,3.8310459,44.237694,-139.93001,221.83,-234.22
2484513.0,25.321753,28.521072,-22.519657,-279.58,174.23,-315.525
2484533.0,-32.136757,-23.412212,26.357883,-249.515,152.075,-164.08
2484553.0,0.7441944,13.417036,8.277069,-91.840004,99.4,-48.86
2484572.0,-24.345448,-27.075754,45.359966,-90.895,79.24,-46.795002
2484591.8,-8.810688,-5.726229,14.783386,-34.65,52.08,-28.805
2484611.5,-5.783659,-1.952613,9.889889,3.5,42.385,-15.47
2484631.2,-2.1249025,0.27997026,7.985134,12.985,52.22,-10.78
2484651.0,-3.6826856,-0.33022133,8.839402,8.61,64.225,-15.435
2484670.8,-3.8645465,-0.045465253,7.2720475,14.315001,91.175,-14.665
2484690.5,-4.0057282,0.90451926,10.669977,24.465,122.465004,-13.65
2484710.2,-5.128002,0.7513731,9.875532,12.775,163.59,-20.195
2484730.0,-3.35725,0.3254355,10.0430355,-4.48,235.095,-29.61
2484749.8,-1.1557746,-0.48815325,7.992313,-34.265,346.325,-50.26
2484769.5,-7.31512,2.3881223,15.020284,-63.56,496.895,-86.835
2484789.2,-16.365099,3.7449012,18.631182,-72.03,641.83,-95.235
2484808.0,-33.797436,6.669035,27.446655,-16.31,648.34,-104.37
2484827.5,-26.13295,13.799901,2.6680925,63.14,315.63,-78.085
2484847.0,-45.828976,18.016205,50.650684,-91.875,314.965,29.68
2484866.5,0.48097453,-17.317476,13.548646,-105.35,184.52,16.17
2484887.0,-9.126552,-5.1423593,24.072655,-35.595,128.87,-141.645
2484906.8,-6.4106007,0.77290934,19.619453,30.31,71.575,-225.61
2484926.5,2.2780485,15.15668,15.27154,5.32,69.895,-233.55501
2484946.2,-1.6032485,15.541938,24.163586,-82.495,96.635,-180.985
2484966.0,-3.4984317,14.268911,26.152092,-68.32,77.77,-88.095
2484985.8,-11.088737,14.522559,26.896286,-63.21,34.3,-16.73
2485005.5,-19.282053,4.0559793,31.914215,-68.565,-32.935,12.285
