timestamp,x,y,z,gx,gy,gz
39780.0,-3.8693323,0.105287954,9.258162,-0.91,-0.21000001,1.26
39799.8,-3.8358316,0.105287954,9.284483,-0.91,0.0,1.26
39819.5,-3.8430104,0.08375178,9.258162,-0.91,-0.14,1.26
39839.2,-3.8812969,0.08375178,9.224661,-0.84000003,-0.14,1.33
39859.0,-3.907619,0.11485959,9.289269,-0.91,-0.14,1.19
39878.8,-3.9219763,0.06460852,9.284483,-0.98,-0.42000002,1.26
39898.5,-3.8980472,0.09810923,9.272519,-1.05,-0.56,1.4
39918.2,-3.926762,0.047858164,9.243804,-0.98,-0.77,1.54
39938.0,-3.9650488,-0.0071787243,9.262947,-0.98,-1.47,1.89
39957.8,-3.8884757,0.088537596,9.260554,-1.05,-2.24,2.31
39977.5,-3.9004402,0.023929082,9.291662,-1.26,-2.66,2.17
39997.2,-3.565433,0.28236315,9.121766,-1.19,-2.73,2.24
40017.0,-3.8310459,0.019143265,9.289269,-1.19,-1.19,1.33
40036.8,-3.823867,0.08614469,9.341913,-1.05,0.42000002,0.98
40056.5,-3.8573678,0.09332342,9.239018,-0.63,0.98,1.05
40076.2,-3.799938,0.18903974,9.332341,-1.19,1.82,0.84000003
40096.0,-3.8166883,0.17228939,9.313198,-0.98,2.24,0.63
40115.8,-3.9124048,0.08375178,9.284483,-0.91,2.45,0.49
40135.5,-3.9147975,0.08135887,9.2485895,-0.98,1.82,0.7
40155.2,-3.9650488,0.07657306,9.260554,-1.6800001,1.47,0.56
40174.0,-3.8166883,-0.047858164,9.167231,-2.38,1.6800001,0.7
40193.5,-3.9387267,-0.031107806,9.334735,-2.17,2.17,1.05
40213.0,-4.010514,0.040679436,9.279697,-0.7,1.4,1.82
40232.5,-3.9698346,0.052643977,9.2988405,0.63,0.0,2.52
40253.0,-3.9937637,0.088537596,9.243804,1.05,-1.33,2.8700001
40272.8,-3.854975,0.07896597,9.234232,1.61,-2.66,3.22
40292.5,-3.8645465,0.13160995,9.284483,1.96,-2.94,3.22
40312.2,-3.9482985,0.057429794,9.387379,2.17,-2.17,2.8700001
40332.0,-3.82626,0.16511066,9.279697,2.52,-1.96,2.66
40351.8,-3.75208,0.22732627,9.260554,2.1,-1.47,2.45
40371.5,-3.9985495,0.035893623,9.435237,3.29,-0.21000001,2.24
40391.2,-3.9482985,0.09571633,9.440022,6.09,0.42000002,2.52
40412.0,-3.799938,0.14357449,9.30602,8.54,1.12,3.3600001
40432.0,-3.9195836,0.028714897,9.451987,12.46,2.73,4.48
40452.0,-3.799938,0.234505,9.313198,15.4,4.69,5.39
40472.0,-3.280677,0.7633377,8.85376,13.2300005,9.59,4.48
40491.0,-3.254355,0.37568656,9.071514,9.66,18.2,1.96
40510.8,-2.1033661,-1.0241647,9.954497,16.03,31.78,-8.54
40530.5,-2.6704855,0.026321989,10.497687,22.05,52.78,-20.37
40550.2,-2.5939124,1.0026284,11.031306,30.380001,65.590004,-36.54
40570.0,-2.1919038,4.192375,13.129887,17.08,71.12,-50.96
40589.8,-1.823396,2.2301903,14.635026,-17.29,62.86,-56.56
40609.5,0.43790218,3.823867,12.081793,-34.23,50.68,-52.08
40629.2,0.7513731,3.6420062,12.019577,-45.64,45.85,-38.43
40649.0,1.6582853,4.1301594,11.289741,-52.01,41.86,-18.2
40668.8,1.3759222,4.692493,12.878632,-52.15,32.27,6.58
40688.5,2.2086542,4.840853,12.397656,-48.02,16.59,32.48
40708.2,2.1177237,5.314649,12.940847,-40.18,-1.19,55.23
40728.0,2.5508401,4.6159196,12.656091,-36.82,-16.66,70.56
40747.8,2.3450499,4.376629,12.8594885,-29.75,-29.47,75.74
40767.5,2.3259068,3.8095098,13.2016735,-18.76,-41.09,70.77
40787.2,2.1895108,3.907619,14.445986,-7.91,-55.72,56.49
40807.0,1.6630712,4.039229,14.943711,1.6800001,-73.57,43.26
40826.8,1.6630712,3.7377224,15.0824995,17.710001,-86.31,30.380001
40846.5,1.5194967,2.658521,15.745336,41.65,-98.14,13.79
40866.2,1.2562767,2.2086542,15.630476,63.56,-110.88,-3.71
40886.0,0.5001178,2.9815636,15.893696,75.04,-122.85,-7.21
40905.8,-0.75855184,3.6659353,15.518009,72.03,-136.71,11.62
40925.5,-2.627413,2.1584032,16.10427,70.21,-149.52,39.97
40945.2,-4.6230984,0.5360114,13.342855,66.5,-163.59,62.3
40964.0,-6.769537,-1.2108115,10.770479,63.77,-170.52,70.35
40983.5,-9.033228,-0.6795859,6.0995226,58.24,-166.53,72.31
41003.0,-11.787465,-0.78487384,2.88824,53.97,-138.6,90.44
41022.5,-13.326105,-2.6728783,-0.24646953,58.24,-93.73,111.93
41043.0,-14.9819975,-5.228504,-1.2658484,53.9,-38.78,108.01
41062.8,-16.872395,-8.284247,-0.89494765,46.34,6.86,63.07
41082.5,-19.042763,-6.7145,-1.1246668,28.77,43.12,-23.1
41102.2,-20.897266,-9.253376,-1.4692456,25.76,74.13,-117.39
41122.0,-22.55316,-6.3172774,-2.8738825,10.57,106.19,-199.36
41141.8,-22.321047,-4.974856,-6.010985,-25.76,141.19,-243.53
41161.5,22.19183,5.281148,34.83835,-147.56,160.72,-179.55
41181.2,-56.419987,2.7997024,56.575527,-211.89,243.18001,-120.12
41202.0,13.668291,-4.8576035,-1.251491,-76.090004,143.64,-76.72
41222.0,-17.21458,-47.1355,29.66488,-56.77,84.21,-56.84
41242.0,-5.0203214,-8.6048975,13.524716,-44.87,48.37,-35.63
41262.0,-3.5175748,-2.7398798,9.923389,-19.67,39.76,-21.210001
41281.0,-4.635063,1.926291,11.366313,-8.61,54.18,-15.96
41300.8,-3.0533507,0.2392908,8.667113,3.71,75.74,-15.26
41320.5,-3.9243693,-0.026321989,10.806373,19.53,111.16,-11.13
41340.2,-3.7975452,0.09810923,7.860703,16.73,139.86,-11.27
41360.0,-3.122745,-0.53840435,9.093051,-3.5,193.55,-18.9
41379.8,-0.99066395,-0.30629224,9.15766,-36.61,303.8,-29.54
41399.5,-2.7159507,0.23211208,11.282561,-110.18,472.01,-60.760002
41419.2,-14.515381,0.2057901,15.836266,-150.99,599.41,-68.04
41439.0,-28.224352,3.2830698,26.843643,-66.36,698.25,-52.99
41458.8,-51.9955,17.353369,48.710037,106.05,527.17,-43.54
41478.5,-25.101606,34.60863,-39.442303,-90.16,376.6,58.8
41498.2,-4.453202,-14.922174,28.183672,-176.05,166.18001,143.5
41518.0,-2.2732627,-20.868551,23.405033,17.08,98.28,-36.26
41537.8,-5.4079723,3.2711053,22.443085,101.08,21.07,-202.23
41557.5,2.7279153,13.333283,15.36247,-10.85,-15.96,-258.65
41577.2,-1.0050215,10.181824,17.968348,-93.24,-0.56,-232.19
41597.0,-2.7733805,13.373963,15.9271965,-52.85,9.31,-158.2
41616.8,-10.614941,13.247139,21.222702,-48.72,14.9800005,-70.14
41636.5,-17.300726,5.7501583,27.583052,-37.38,-25.34,3.64
41656.2,-13.340463,6.1425953,27.47537,-63.7,-67.9,6.09
41676.0,-9.11698,-1.7300725,24.527308,-84.28,-108.29,-48.51
41695.8,-9.906639,5.7023,24.259302,-18.9,-185.01,-77.7
41715.5,-7.6908064,8.703007,15.69987,25.62,-289.03,-29.19
41735.2,-10.461794,3.2399976,11.184452,93.38,-372.12,63.28
41754.0,-16.11145,0.24407662,10.54076,161.56,-442.54,121.73
41773.5,-20.52158,-1.7492158,6.613998,180.88,-493.43,178.71
41793.0,-18.7939,-7.7960944,7.0160065,192.36,-488.81,243.18001
41812.5,-17.678804,-10.375649,9.830067,199.29,-468.86002,257.25
41833.0,-16.606783,-8.580969,12.739842,130.27,-451.08002,215.39
41852.8,-20.047785,-9.542917,17.8152,96.6,-458.08002,135.8
41872.5,-24.656525,1.9597918,13.170567,126.49,-463.19,78.12
41892.2,-32.61055,8.382357,8.502003,138.11,-416.36002,127.89
41912.0,-37.154682,-4.582419,4.0679436,180.88,-322.63,205.38
41931.8,-37.8247,-13.706577,-3.936334,161.77,-222.67,182.84
41951.5,-39.033115,-18.561789,-11.978898,73.57,-122.15,48.02
41971.2,-41.327915,-10.56469,-13.488823,-2.1,-5.95,-87.85
41992.0,-33.66343,-5.6807637,-10.054999,-48.72,110.04,-138.81
42012.0,-21.619925,0.36372203,-7.9133472,-36.33,203.28,-141.47
42032.0,-33.840508,-33.85965,57.824623,-330.61002,599.34,-327.53
42052.0,-71.73939,-31.378204,77.099495,-333.27,319.06,-192.29
42071.0,-14.754671,-39.143192,16.018127,-102.13,93.94,-65.66
42090.8,-5.0586076,-2.1584032,11.423743,-28.91,48.65,-32.41
42110.5,-4.663778,-3.7544727,10.954733,-22.12,60.41,-33.04
42130.2,1.5171037,3.7616515,8.791544,1.82,110.46,-30.52
42150.0,0.6006199,-1.2849916,11.971719,27.44,267.47,-21.14
42169.8,2.9935281,-1.9454343,9.84921,-37.03,532.07,-34.16
42189.5,-14.582382,5.597012,19.38734,-133.35,692.3,-74.2
42209.2,-23.199244,2.2708697,24.103764,-45.43,758.17,-39.06
42229.0,-41.67728,-0.10289505,35.082424,136.5,657.93,1.61
42248.8,16.044449,5.96552,-39.100117,95.2,190.4,-32.41
42268.5,-32.83309,6.9585767,43.562893,-5.04,100.8,-27.37
42288.2,5.0394645,-23.653896,6.2885623,-3.3600001,64.61,-154.14
42308.0,-13.704185,9.19116,20.495258,81.69,82.53,-279.72
42327.8,-11.878396,12.981526,20.50483,45.71,35.7,-285.32
42347.5,-7.3821216,15.549117,13.7329,-37.03,15.47,-259.7
42367.2,-3.6539707,14.694849,12.912132,-105.98,60.55,-205.66
42387.0,-4.3120203,10.964305,18.128672,-125.51,109.97,-133.14
42406.8,-7.080615,12.0147915,23.211208,-122.22,97.16,-75.53
42426.5,-7.2289753,11.004984,23.589289,-149.59,46.27,-49.35
42446.2,-9.145695,11.203596,29.083405,-137.13,-19.81,-16.31
42465.0,-10.320613,10.31822,25.398327,-114.03,-125.44,28.77
42484.5,-6.0827723,0.59583414,13.907582,-28.7,-228.9,51.73
42504.0,-8.097601,3.618077,13.388321,90.93,-298.97,53.27
42523.5,-14.01287,3.9530842,14.8910675,146.86,-403.2,65.52
