timestamp,x,y,z,gx,gy,gz
62791.0,-3.6228628,0.43072346,9.329948,-0.42000002,7.42,-0.28
62810.8,-3.7784019,0.24168372,9.229446,-0.77,9.94,-1.61
62830.5,-3.8669395,0.12443122,9.361056,-1.26,12.04,-2.38
62850.2,-3.8454032,0.18664683,9.310805,-0.91,13.440001,-2.38
62870.0,-3.4721096,-0.7992313,9.461558,-0.28,17.29,-1.54
62889.8,-3.9698346,-0.22014755,9.219875,2.52,23.24,-0.91
62909.5,-4.1995535,-0.19861138,9.011692,5.6,27.37,1.82
62929.2,-4.50106,0.17707519,9.19116,6.09,27.51,4.97
62949.0,-4.3622713,0.48097453,8.956655,5.46,25.9,5.32
62968.8,-4.453202,0.45225963,8.786758,5.32,24.08,3.08
62988.5,-4.580026,0.10289505,8.786758,7.0,22.960001,1.61
63008.2,-4.6278844,0.026321989,8.731722,8.12,21.210001,2.73
63029.0,-4.9581056,-0.07896597,8.719757,12.46,19.460001,6.37
63049.0,-4.785816,0.6173703,8.674292,15.75,15.75,8.89
63069.0,-4.7594943,0.71787244,8.789151,16.87,11.4800005,8.12
63089.0,-4.3670573,0.89494765,8.923154,16.17,12.04,6.37
63109.0,-4.8217096,0.61497736,8.990156,14.91,15.82,4.06
63129.0,-4.637456,0.63172776,8.829831,14.21,18.06,4.48
63149.0,-4.070337,0.6556568,9.009299,14.7,26.04,4.69
63169.0,-3.2663195,1.1557746,8.844189,17.5,52.15,2.94
63188.0,-2.8260245,1.0050215,9.763065,17.29,96.74,-5.11
63207.8,-3.7831876,1.4692456,12.144009,6.79,148.12,-21.07
63227.5,-8.511574,2.969599,15.558688,0.49,193.48,-41.37
63247.2,-10.021499,11.47878,16.214346,-31.08,203.56,-77.28
63267.0,-6.6594634,6.427351,16.558924,-166.25,185.64,-117.04
63286.8,-0.95955616,7.054293,24.130085,-199.78,131.67,-105.21
63306.5,11.998041,9.136123,17.166723,-147.49,51.87,-81.13
63326.2,9.361056,9.542917,19.002083,-130.34,-1.26,-71.33
63346.0,6.975327,12.627376,16.314848,-100.03,-65.94,-27.16
63365.8,4.3622713,11.146166,13.591718,-73.64,-103.74,38.99
63385.5,1.251491,9.976034,14.127729,-35.63,-125.93,100.24
63405.2,-2.4072654,6.8389316,16.740786,-10.01,-151.27,135.38
63425.0,-3.0892444,4.836067,16.274168,9.7300005,-170.66,129.92
63444.8,-3.381179,3.275891,17.374907,27.86,-179.83,100.8
63464.5,-2.4288018,3.3620358,18.114315,56.7,-180.95,60.55
63484.2,-1.3256711,3.8836899,19.037977,95.55,-190.4,18.62
63504.0,-2.3498356,5.9511623,19.50938,131.74,-210.21,3.22
63523.8,-4.2809124,5.733408,19.719955,161.7,-233.24,35.49
63543.5,-8.406286,2.8978117,20.186573,178.64,-260.68,92.47
63563.2,-12.629769,2.6369848,16.870003,179.9,-274.4,154.49
63583.0,-17.621376,1.2873845,11.490745,149.24,-260.54,216.72
63602.8,-19.636204,-2.4694812,4.637456,96.74,-219.66,256.97
63622.5,-19.009262,-8.559432,-1.2275618,69.86,-157.01,252.7
63642.2,-19.873102,-10.504867,-3.6013267,68.11,-89.11,214.41
63662.0,-21.995611,-11.983684,-3.122745,73.36,-30.94,140.98
63681.8,-23.239923,-10.442651,-1.6582853,64.75,8.75,43.19
63701.5,-22.895344,-10.722621,-1.4620669,27.02,52.01,-61.25
63721.2,-23.249495,-8.320142,-0.028714897,-18.34,96.39,-157.08
63741.0,-22.852272,-3.438609,0.8805902,-78.82,138.25,-218.47
63760.8,-21.399776,-0.89734054,1.7587874,-130.06,175.35,-227.71
63780.5,-51.136444,32.65123,77.70012,-71.75,130.2,-174.93001
63800.2,-54.44105,52.433403,28.095135,-258.09,289.31,-186.9
63821.0,-6.8963614,-68.48742,28.327246,-169.47,219.52,-103.18
63841.0,-26.525387,59.39437,27.446655,-158.9,126.35,-68.39
63861.0,-16.673784,29.794098,19.607489,-83.3,50.05,-37.31
63881.0,-5.6185484,-2.5939124,10.023892,-14.49,23.31,-10.57
63901.0,-3.1634245,1.1916683,9.143302,-2.1,31.5,-9.66
63921.0,-2.6513422,0.3804724,9.928176,-0.63,46.41,-18.97
63941.0,-3.926762,1.5075321,9.60274,0.84000003,65.38,-24.29
63961.0,-4.010514,-0.99784267,10.933197,5.6,94.99,-22.26
63980.0,-4.020086,0.7154795,11.287348,7.4900002,125.23,-18.2
63999.8,-2.2804415,-0.8997334,9.514202,-8.33,192.99,-19.25
64019.5,1.2108115,-1.301742,9.193553,-55.86,350.56,-35.56
64039.2,-5.5635114,0.22493336,12.921703,-129.5,539.63,-77.91
64059.0,-17.57591,-0.31347096,19.07387,-116.97,644.91,-80.64
64078.8,-28.834543,3.8908687,23.132242,28.7,677.11,-39.41
64098.5,-32.37844,5.6855497,22.845093,160.16,354.97,-9.24
64118.2,-76.3218,10.54076,61.246483,-37.03,477.61002,26.18
64138.0,-5.7166576,-14.307198,18.066456,-152.25,246.61,16.45
64157.8,-6.6355343,-10.3852215,21.050413,-87.99,184.17,-138.18001
64177.5,-7.44673,8.600112,31.28488,-30.94,169.4,-221.06
64197.2,-6.824574,9.131337,31.928574,-45.57,98.28,-213.43001
64217.0,-1.74443,11.220346,23.579716,-69.65,41.16,-190.89
64236.8,-4.264162,14.017655,25.539509,-108.78,30.8,-164.99
64256.5,-12.246903,13.893225,27.77927,-112.42,-5.46,-102.62
64276.2,-7.2194037,8.846581,24.225801,-98.35,-30.45,-61.74
64296.0,-12.62259,7.528089,30.657938,-19.04,-70.7,-42.14
64315.8,-10.428293,7.9205256,24.72592,28.630001,-175.35,-13.3
64335.5,-10.650834,5.278755,18.77715,63.98,-270.48,28.42
64355.2,-15.0824995,1.9765421,15.893696,114.73,-372.05,70.28
64375.0,-20.722584,-0.8829831,13.558217,188.09,-467.18,108.22
64394.8,-24.225801,-0.81358874,11.426136,233.52,-527.59,147.35
64414.5,-24.855137,-4.1062303,10.411543,256.55,-538.72003,180.11
64434.2,-23.373926,-2.9337053,11.785072,262.01,-522.97003,199.43001
64454.0,-19.911388,-8.143066,13.225603,257.46,-502.11002,213.43001
64473.8,-20.782406,-10.200967,18.265068,275.31,-481.74,211.12
64493.5,-29.559593,-2.4383733,18.066456,274.4,-477.96,213.29
64513.2,-35.61365,-3.4027152,9.028442,184.45,-438.97,258.16
64534.0,-40.208035,-8.848974,4.1851964,126.770004,-355.67,298.2
64554.0,-39.49495,-16.075556,-6.3651357,85.05,-254.31,249.83
64574.0,-39.360947,-18.322496,-8.315355,47.81,-147.63,117.04
64594.0,-35.582542,-14.979605,-11.392635,21.56,-67.48,-25.48
64614.0,-30.622046,-7.6166263,-12.333048,-23.59,15.33,-124.81
64634.0,-25.800335,2.3091564,-6.764751,-49.0,108.57,-133.56
64654.0,-15.546724,5.0370717,-4.2785196,-50.47,181.3,-55.23
64674.0,31.53135,58.169205,-41.15802,-493.22,617.26,-336.7
64693.0,-78.32467,-78.40124,78.40124,-506.66,358.89,-279.02
64712.8,-26.211916,-30.480864,32.581837,-139.23,124.46,-95.340004
64732.5,-5.43908,-2.6489491,11.876003,-28.630001,35.0,-26.04
64752.2,-3.7137933,0.54079723,8.210068,-18.83,29.05,-15.47
64772.0,-5.2691836,-0.15793194,7.867882,-0.07,52.01,-10.29
64791.8,-3.7018287,-0.48576033,12.876239,18.9,95.06,-14.21
64811.5,-0.028714897,-1.3615648,11.892754,46.69,222.18001,-1.61
64831.2,2.8451676,-0.07896597,9.361056,39.2,456.96,-4.2
