timestamp,x,y,z,gx,gy,gz
2510323.0,0.052643977,-0.31347096,11.208382,31.15,118.51,-17.57
2510342.8,-2.0220072,0.9691278,11.696535,43.715,200.62,-52.29
2510362.5,-8.633613,8.083243,15.704656,23.765,242.025,-103.845
2510382.2,-7.3893003,9.664956,19.380163,-27.72,241.185,-162.19
2510402.0,11.1007,18.150208,25.223644,-106.575,149.87,-172.655
2510421.8,15.297861,9.674527,23.96976,-80.01,63.28,-127.26
2510441.5,15.058571,12.352192,18.959011,-42.455,0.805,-110.39
2510461.2,10.756122,12.055471,18.322496,-6.65,-65.66,-72.765
2510481.0,6.5924616,11.663034,16.197596,43.54,-108.325,-2.765
2510500.8,1.6893932,9.30602,15.769264,86.03,-135.24,78.015
2510520.5,-1.8257889,4.661385,15.549117,106.855,-149.205,135.52
2510540.2,-4.419701,1.6056414,15.190181,108.15,-159.425,155.4
2510560.0,-6.1928463,-0.7872668,15.723799,94.01,-166.95,140.35
2510579.8,-6.17131,0.42354473,14.46513,74.305,-180.18001,110.67
2510599.5,-6.020557,2.2780485,11.847288,53.515,-187.67,91.07
2510619.2,-6.9466124,5.0849295,10.902089,40.11,-185.675,103.6
2510639.0,-9.02605,5.2883267,11.861646,34.685,-181.825,154.14
2510658.8,-9.497452,1.3974583,8.837009,37.66,-178.43001,212.73
2510678.5,-10.275147,-2.7781663,6.956184,42.07,-156.695,223.195
2510698.2,-12.68002,-5.266791,6.3603497,51.835,-136.675,184.975
2510718.0,-15.585011,-7.4898024,0.86862564,52.64,-107.03,123.41
2510737.8,-23.28778,-6.4919596,1.0887731,49.0,-55.23,47.845
2510757.5,-27.702698,-8.028207,-0.83991075,16.17,-20.475,-26.39
2510777.2,-30.052532,-9.607526,-6.355564,15.4,30.45,-109.725
2510797.0,-10.674763,2.6848428,-10.801587,-196.175,193.725,-189.245
2510816.8,-13.828616,4.9461412,24.477057,-168.875,189.245,-187.32
2510836.5,-17.039898,15.585011,17.697948,-130.655,181.65,-144.2
2510856.2,-7.965991,-7.398872,13.383535,-121.275,175.07,-88.165
2510876.0,-8.683864,9.775029,14.754671,-114.485,146.825,-76.16
2510895.8,-12.4574795,-14.886281,19.140871,-85.33,80.605,-53.69
2510915.5,-2.500589,-4.55849,13.536681,-7.315,49.7,-17.64
2510935.2,-6.2287397,-0.44747382,9.842031,6.895,39.69,-16.8
2510955.0,-4.5656686,0.6389065,9.337128,2.135,35.805,-19.88
2510974.8,-4.8815327,0.86623275,8.698221,-1.89,43.295002,-21.56
2510994.5,-3.7664373,-0.5695121,9.696064,3.57,54.74,-19.18
2511014.2,-4.376629,0.18903974,10.224896,19.705,82.46,-12.25
2511034.0,-3.9171906,0.5144752,9.906639,24.92,120.855,-9.52
2511053.8,-3.3524642,-1.7516087,9.84921,7.77,181.335,-12.145
2511073.5,-0.1483603,-0.8518753,9.56206,-16.555,308.0,-28.42
2511093.2,-2.706379,-0.14118157,10.959519,-62.65,485.59,-74.340004
2511113.0,-10.643655,2.0339718,16.929825,-59.185,617.015,-92.12
2511132.8,-27.075754,2.2612982,26.444027,-14.35,673.365,-69.58
2511152.5,-36.968037,4.9389625,34.867065,69.755,486.78,-35.945
2511172.2,6.925076,20.148287,-62.56976,-113.365,212.065,-79.38
2511192.0,-11.208382,3.3381069,30.282251,-145.04,167.895,22.085001
2511211.8,2.1225095,-13.443357,20.890087,-76.3,148.365,-45.43
2511231.5,-7.6333766,-1.40703,27.96113,12.32,88.445,-164.955
2511251.2,-6.6474986,6.3675284,19.384949,42.105,24.395,-217.98
2511271.0,-1.8257889,13.232781,15.00832,-37.205,38.605,-215.04001
2511290.8,-5.568297,9.629062,23.737648,-87.535,60.41,-176.925
2511310.5,-4.824103,10.571868,20.581402,-59.885002,38.325,-138.635
2511330.2,-10.514439,11.876003,20.724977,-48.335,21.735,-105.56
2511350.0,-13.220818,8.164602,26.192772,-32.41,-7.525,-40.670002
2511369.8,-14.14448,10.777658,26.384205,-53.235,-73.465004,27.755001
2511389.5,-9.332341,0.59583414,17.908524,-74.06,-166.74,55.65
2511409.2,-10.457008,0.4402951,15.034641,-20.405,-258.615,52.045002
2511429.0,-12.129651,0.6197632,12.110508,27.405,-367.01,40.635
2511448.8,-14.429235,-1.5817122,9.389771,107.66,-463.225,55.16
2511468.5,-17.633339,0.44747382,8.664721,191.205,-521.255,94.115
2511488.2,-18.411036,1.1414171,8.095208,199.64,-531.825,149.24
2511508.0,-19.210266,-4.000942,12.225368,202.125,-515.655,197.715
2511527.8,-19.784565,-4.3526998,14.840816,225.19,-509.74,220.815
2511547.5,-20.193752,-4.8767467,17.1404,221.445,-500.255,218.75
2511567.2,-30.428219,1.0624512,19.4017,193.2,-488.145,209.44
2511587.0,-38.729218,-0.93562704,14.402914,155.05,-463.365,236.18001
2511606.8,-42.002716,-10.30147,1.7013576,156.975,-383.32,251.16
2511626.5,-43.97208,-17.432335,-8.698221,144.62,-258.65,183.155
2511646.2,-43.6945,-21.603174,-15.206931,88.13,-130.27,27.37
2511666.0,-40.176926,-13.373963,-13.685041,7.56,-27.335001,-131.215
2511685.8,-31.387775,-4.611134,-8.114351,-63.56,70.840004,-221.41
2511705.5,-78.33663,78.15477,-76.89849,-85.96,603.82,-265.545
2511725.2,-78.33663,6.1856675,54.857418,-364.805,772.31,-278.145
2511745.0,-26.879536,-44.230515,40.593292,-204.26,303.065,-125.37
2511764.8,-24.879065,-44.098904,30.27268,-57.89,92.575,-69.755
2511784.5,-2.8212388,-4.2019467,10.416329,-28.945,19.565,-39.655
2511804.2,-6.2861695,1.5123179,8.219639,-20.37,31.01,-34.37
2511824.0,-4.132552,-1.225169,10.081322,-9.7300005,60.69,-32.655
2511843.8,-6.551782,4.1851964,12.73745,5.04,100.835,-38.815
