timestamp,x,y,z
600560543.0,-4.1995535,1.6367491,9.009299
600560545.4,-4.139731,1.6032485,9.0069065
600560547.8,-4.132552,1.4812101,9.035621
600560550.1,-4.168446,1.3902797,9.085872
600560552.5,-4.1780176,1.3878866,9.119372
600560554.9,-4.194768,1.4022441,9.152873
600560557.2,-4.218697,1.3854938,9.186374
600560559.6,-4.194768,1.3950654,9.152873
600560562.0,-4.1995535,1.4620669,9.0978365
600560564.4,-4.1851964,1.536247,9.090658
600560566.8,-4.2019467,1.5458187,9.0978365
600560569.1,-4.1804104,1.5649619,9.140909
600560571.5,-4.168446,1.5123179,9.155267
600560573.9,-4.216304,1.5242825,9.15048
600560576.2,-4.1851964,1.5673548,9.167231
600560578.6,-4.1732316,1.6008555,9.119372
600560581.0,-4.1851964,1.6271775,9.13373
600560583.4,-4.166053,1.6511066,9.112194
600560585.8,-4.189982,1.6319634,9.0978365
600560588.1,-4.1851964,1.5769265,9.090658
600560590.5,-4.182803,1.4931747,9.102622
600560592.9,-4.16366,1.3926725,9.131337
600560595.2,-4.242626,1.3160994,9.155267
600560597.6,-4.2737336,1.3376356,9.164838
600560600.0,-4.245019,1.3711363,9.188767
600560602.4,-4.3024487,1.433352,9.145695
600560604.8,-4.2737336,1.433352,9.088264
600560607.1,-4.2354474,1.3735292,9.076301
600560609.5,-4.249805,1.3113136,9.105016
600560611.9,-4.249805,1.2658484,9.124159
600560614.2,-4.2306614,1.2754201,9.128944
600560616.6,-4.264162,1.3639576,9.155267
600560619.0,-4.271341,1.3926725,9.15766
600560621.4,-4.23784,1.40703,9.160052
600560623.8,-4.225876,1.4501023,9.140909
600560626.1,-4.1851964,1.4931747,9.081086
600560628.5,-4.1612673,1.509925,9.033228
600560630.9,-4.1612673,1.4405307,9.061943
600560633.2,-4.170839,1.3400285,9.093051
600560635.6,-4.2067323,1.3208853,9.119372
600560638.0,-4.216304,1.3304569,9.145695
600560640.4,-4.22109,1.354386,9.17441
600560642.8,-4.216304,1.3759222,9.188767
600560645.1,-4.218697,1.3663505,9.155267
600560647.5,-4.187589,1.3759222,9.131337
600560649.9,-4.182803,1.4477094,9.105016
600560652.2,-4.168446,1.5075321,9.0571575
600560654.6,-4.1612673,1.5171037,9.035621
600560657.0,-4.1469097,1.4764243,9.054764
600560659.4,-4.168446,1.4716384,9.073908
600560661.8,-4.1421237,1.4094229,9.105016
600560664.1,-4.170839,1.3639576,9.136123
600560666.5,-4.1804104,1.3113136,9.143302
600560668.9,-4.194768,1.2562767,9.15048
600560671.2,-4.1851964,1.2658484,9.17441
600560673.6,-4.1469097,1.3065279,9.15048
600560676.0,-4.158874,1.3759222,9.107409
600560678.4,-4.144517,1.4142087,9.095444
600560680.8,-4.1612673,1.40703,9.109801
600560683.1,-4.166053,1.4094229,9.11698
600560685.5,-4.1732316,1.4477094,9.093051
600560687.9,-4.182803,1.4859959,9.102622
600560690.2,-4.194768,1.5075321,9.100229
600560692.6,-4.2306614,1.5218896,9.107409
600560695.0,-4.2282686,1.5147108,9.100229
600560697.4,-4.2115183,1.4931747,9.095444
600560699.8,-4.2115183,1.4596739,9.093051
600560702.1,-4.2091255,1.457281,9.105016
600560704.5,-4.2067323,1.4620669,9.124159
600560706.9,-4.2115183,1.4357449,9.121766
600560709.2,-4.2234826,1.4189945,9.11698
600560711.6,-4.213911,1.4022441,9.15048
600560714.0,-4.192375,1.4142087,9.145695
600560716.4,-4.16366,1.4357449,9.121766
600560718.8,-4.132552,1.4524952,9.090658
600560721.1,-4.1349454,1.4740313,9.102622
600560723.5,-4.0990515,1.562569,9.109801
600560725.9,-4.087087,1.6606783,9.0428
600560728.2,-4.08948,1.7133222,9.014085
600560730.6,-4.063158,1.6295704,8.975799
600560733.0,-4.063158,1.4477094,9.0069065
600560735.4,-4.168446,1.2993491,9.088264
600560737.8,-4.2306614,1.2634555,9.152873
600560740.1,-4.249805,1.3926725,9.217482
600560742.5,-4.2976627,1.5171037,9.17441
600560744.9,-4.2665553,1.5960697,9.13373
600560747.2,-4.1780176,1.5745336,9.095444
600560749.6,-4.1612673,1.5147108,9.069121
600560752.0,-4.16366,1.4931747,9.038013
600560754.4,-4.194768,1.5147108,9.081086
600560756.8,-4.22109,1.5027462,9.128944
600560759.1,-4.2569833,1.509925,9.164838
600560761.5,-4.2809124,1.5721406,9.188767
600560763.9,-4.240233,1.6104271,9.1480875
600560766.2,-4.1971607,1.6176059,9.131337
600560768.6,-4.144517,1.5745336,9.105016
600560771.0,-4.087087,1.5458187,9.076301
600560773.4,-4.087087,1.483603,9.054764
600560775.8,-4.084694,1.4644598,9.0571575
600560778.1,-4.168446,1.4189945,9.100229
600560780.5,-4.2019467,1.4118158,9.136123
600560782.9,-4.2043395,1.4548881,9.128944
600560785.2,-4.2282686,1.5075321,9.105016
600560787.6,-4.2474117,1.5266753,9.102622
600560790.0,-4.2354474,1.5458187,9.073908
600560792.4,-4.2234826,1.5338541,9.045193
600560794.8,-4.2115183,1.5673548,9.040407
600560797.1,-4.225876,1.5482116,9.01887
600560799.5,-4.2019467,1.5434257,9.030835
600560801.9,-4.216304,1.5218896,9.102622
600560804.2,-4.2043395,1.536247,9.121766
600560806.6,-4.1780176,1.5577831,9.136123
600560809.0,-4.168446,1.5721406,9.090658
600560811.4,-4.1493025,1.536247,9.0571575
600560813.8,-4.139731,1.5314612,9.078693
600560816.1,-4.113409,1.509925,9.052371
600560818.5,-4.1421237,1.4859959,9.093051
600560820.9,-4.1612673,1.5194967,9.095444
600560823.2,-4.175625,1.509925,9.105016
600560825.6,-4.1564813,1.4692456,9.114587
600560828.0,-4.139731,1.4812101,9.136123
600560830.4,-4.1349454,1.5290682,9.107409
600560832.8,-4.08948,1.6367491,9.030835
600560835.1,-4.0990515,1.6989647,8.949476
600560837.5,-4.0918727,1.6678569,8.913583
600560839.9,-4.1253734,1.5506045,8.959048
600560842.2,-4.158874,1.4477094,9.023657
600560844.6,-4.189982,1.4740313,9.073908
600560847.0,-4.2665553,1.5314612,9.100229
600560849.4,-4.271341,1.5338541,9.1480875
600560851.8,-4.245019,1.4788172,9.17441
600560854.1,-4.2067323,1.4548881,9.169623
600560856.5,-4.1612673,1.5482116,9.102622
600560858.9,-4.1062303,1.5912839,9.049978
600560861.2,-4.094266,1.5912839,9.045193
600560863.6,-4.1110163,1.5817122,9.05955
600560866.0,-4.1038375,1.5817122,9.105016
600560868.4,-4.118195,1.6247846,9.093051
600560870.8,-4.113409,1.639142,9.085872
600560873.1,-4.132552,1.6439278,9.102622
600560875.5,-4.1851964,1.6008555,9.131337
600560877.9,-4.2234826,1.5960697,9.140909
600560880.2,-4.22109,1.5960697,9.114587
600560882.6,-4.213911,1.6032485,9.069121
600560885.0,-4.2067323,1.5984626,9.052371
600560887.4,-4.2019467,1.5673548,9.088264
600560889.8,-4.1851964,1.5601761,9.085872
600560892.1,-4.1804104,1.5769265,9.095444
600560894.5,-4.175625,1.588891,9.107409
600560896.9,-4.1732316,1.5984626,9.109801
600560899.2,-4.1780176,1.6223917,9.078693
600560901.6,-4.1564813,1.6415349,9.05955
600560904.0,-4.1301594,1.6606783,9.054764
600560906.4,-4.1253734,1.665464,9.01887
600560908.8,-4.1110163,1.6463208,9.05955
600560911.1,-4.1516957,1.6367491,9.066729
600560913.5,-4.144517,1.6199988,9.088264
600560915.9,-4.1780176,1.6152129,9.109801
600560918.2,-4.2282686,1.5817122,9.112194
600560920.6,-4.216304,1.562569,9.093051
600560923.0,-4.189982,1.5697477,9.124159
600560925.4,-4.187589,1.6199988,9.105016
600560927.8,-4.189982,1.6774286,9.064336
600560930.1,-4.175625,1.7133222,9.049978
600560932.5,-4.187589,1.7133222,9.052371
600560934.9,-4.192375,1.7061435,9.02605
600560937.2,-4.175625,1.6774286,8.999727
600560939.6,-4.1229806,1.6295704,8.968619
600560942.0,-4.08948,1.6152129,8.971012
600560944.4,-4.051193,1.6295704,9.004513
600560946.8,-4.0224786,1.6487137,9.052371
600560949.1,-4.0679436,1.6152129,9.107409
600560951.5,-4.1038375,1.5386399,9.15048
600560953.9,-4.1253734,1.4979604,9.164838
600560956.2,-4.1540885,1.5673548,9.121766
600560958.6,-4.175625,1.6511066,9.088264
600560961.0,-4.213911,1.6774286,9.064336
600560963.4,-4.1780176,1.6343563,9.0571575
600560965.8,-4.166053,1.5984626,9.01887
600560968.1,-4.1493025,1.5769265,8.994942
600560970.5,-4.139731,1.6104271,9.00212
600560972.9,-4.1277666,1.6534995,9.023657
600560975.2,-4.144517,1.6582853,9.102622
600560977.6,-4.182803,1.5841051,9.109801
600560980.0,-4.2067323,1.5553902,9.136123
600560982.4,-4.2282686,1.5553902,9.152873
600560984.8,-4.2354474,1.5984626,9.112194
600560987.1,-4.2330546,1.6846073,9.071514
600560989.5,-4.2043395,1.7228938,9.0475855
600560991.9,-4.189982,1.6343563,9.0475855
600560994.2,-4.189982,1.5386399,9.054764
600560996.6,-4.1995535,1.5290682,9.038013
600560999.0,-4.194768,1.5960697,9.00212
600561001.4,-4.144517,1.6176059,8.990156
600561003.8,-4.1540885,1.5434257,9.02605
600561006.1,-4.118195,1.5027462,9.0475855
600561008.5,-4.0799084,1.5266753,9.040407
600561010.9,-4.020086,1.6463208,9.05955
600561013.2,-4.000942,1.7300725,9.090658
600561015.6,-4.08948,1.7324655,9.138516
600561018.0,-4.1851964,1.6750357,9.1480875
600561020.4,-4.175625,1.6008555,9.136123
600561022.8,-4.166053,1.6319634,9.112194
600561025.1,-4.2282686,1.746823,9.052371
600561027.5,-4.2785196,1.7922882,9.021263
600561029.9,-4.2737336,1.7324655,9.028442
600561032.2,-4.288091,1.6702498,9.049978
600561034.6,-4.3024487,1.6774286,9.040407
600561037.0,-4.288091,1.6846073,9.028442
600561039.4,-4.29527,1.6750357,9.016478
600561041.8,-4.3024487,1.665464,9.016478
600561044.1,-4.2474117,1.6678569,8.999727
600561046.5,-4.2091255,1.6726427,8.994942
600561048.9,-4.1732316,1.6582853,9.00212
600561051.2,-4.1301594,1.588891,9.0069065
600561053.6,-4.0966587,1.562569,9.00212
600561056.0,-4.0679436,1.5769265,8.9973345
600561058.4,-4.000942,1.5960697,9.0069065
600561060.8,-4.0248713,1.5936768,9.069121
600561063.1,-4.0775156,1.5218896,9.1480875
600561065.5,-4.16366,1.4812101,9.222268
600561067.9,-4.1851964,1.639142,9.222268
600561070.2,-4.187589,1.7875023,9.193553
600561072.6,-4.1804104,1.8210031,9.073908
600561075.0,-4.166053,1.7755378,8.949476
600561077.4,-4.16366,1.6870002,8.925548
600561079.8,-4.194768,1.6271775,8.930333
600561082.1,-4.249805,1.6343563,8.973405
600561084.5,-4.3335567,1.6247846,9.0571575
600561086.9,-4.4220943,1.5242825,9.164838
600561089.2,-4.455595,1.509925,9.183981
600561091.6,-4.381415,1.5769265,9.15048
600561095.0,-4.350307,1.6415349,9.049978
600561097.5,-4.338342,1.6343563,8.978191
600561100.0,-4.2809124,1.5338541,8.966227
600561102.5,-4.264162,1.4979604,8.98537
600561105.0,-4.276127,1.586498,9.035621
600561107.5,-4.3168063,1.6439278,9.040407
600561110.0,-4.2904844,1.6606783,9.066729
600561112.5,-4.2474117,1.5721406,9.119372
600561115.0,-4.2306614,1.5410328,9.126552
600561117.5,-4.2306614,1.6008555,9.078693
600561120.0,-4.187589,1.6558924,9.0069065
600561122.5,-4.187589,1.6247846,9.014085
600561125.0,-4.1612673,1.6343563,9.0475855
600561127.5,-4.1540885,1.6726427,9.033228
600561130.0,-4.1421237,1.6893932,9.061943
600561132.5,-4.139731,1.6534995,9.105016
600561134.0,-4.194768,1.6032485,9.119372
600561136.4,-4.22109,1.6199988,9.102622
600561138.8,-4.2282686,1.715715,9.076301
600561141.1,-4.2282686,1.7587874,9.052371
600561143.5,-4.2809124,1.6534995,9.11698
600561145.9,-4.2976627,1.5912839,9.11698
600561148.2,-4.218697,1.588891,9.064336
600561150.6,-4.216304,1.6582853,9.021263
600561154.0,-4.2521977,1.718108,8.987762
600561156.5,-4.23784,1.6965718,8.987762
600561159.0,-4.245019,1.639142,9.0428
600561161.5,-4.276127,1.5984626,9.073908
600561164.0,-4.2976627,1.5793194,9.083479
600561166.5,-4.292877,1.61282,9.102622
600561169.0,-4.300056,1.6319634,9.0475855
600561171.5,-4.2809124,1.6223917,9.02605
600561174.0,-4.264162,1.6080343,9.030835
600561176.5,-4.264162,1.6247846,9.05955
600561179.0,-4.2521977,1.6511066,9.049978
600561181.5,-4.2521977,1.715715,9.0428
600561184.0,-4.22109,1.7492158,9.035621
600561186.5,-4.194768,1.6774286,9.02605
600561189.0,-4.194768,1.6319634,9.016478
600561191.5,-4.166053,1.5960697,9.049978
600561194.0,-4.1851964,1.6247846,9.038013
600561196.5,-4.1804104,1.6726427,9.0475855
600561199.0,-4.1995535,1.7037506,9.076301
600561201.5,-4.218697,1.7109293,9.081086
600561204.0,-4.2115183,1.6965718,9.069121
600561206.5,-4.189982,1.6367491,9.028442
600561209.0,-4.132552,1.586498,9.004513
600561211.5,-4.115802,1.5697477,9.01887
600561213.0,-4.063158,1.6008555,9.054764
600561215.4,-4.0727296,1.6558924,9.02605
600561217.8,-4.1277666,1.7085364,9.033228
600561220.1,-4.108623,1.7085364,9.121766
600561222.5,-4.1301594,1.5458187,9.19116
600561224.9,-4.158874,1.5386399,9.093051
600561227.2,-4.0990515,1.6104271,9.049978
600561229.6,-4.1732316,1.6558924,9.0428
600561233.0,-4.242626,1.6941789,9.033228
600561235.5,-4.2569833,1.7109293,9.0475855
600561238.0,-4.2809124,1.718108,9.090658
600561240.5,-4.3335567,1.720501,9.038013
600561243.0,-4.347914,1.7252867,9.021263
600561245.5,-4.307235,1.6989647,9.016478
600561248.0,-4.300056,1.6247846,9.0069065
600561250.5,-4.3096275,1.5841051,9.009299
600561252.0,-4.338342,1.6080343,9.01887
600561254.4,-4.3335567,1.6295704,9.014085
600561256.8,-4.292877,1.6271775,9.021263
600561259.1,-4.2976627,1.6415349,9.038013
600561261.5,-4.3024487,1.6487137,9.061943
600561263.9,-4.2306614,1.6367491,9.054764
600561266.2,-4.1804104,1.6534995,9.035621
600561268.6,-4.168446,1.665464,9.045193
600561272.0,-4.187589,1.6893932,9.078693
600561274.5,-4.218697,1.7109293,9.066729
600561277.0,-4.189982,1.74443,9.0475855
600561279.5,-4.1971607,1.770752,9.035621
600561282.0,-4.2043395,1.7731448,9.045193
600561284.5,-4.189982,1.797074,9.021263
600561287.0,-4.166053,1.8257889,9.035621
600561289.5,-4.1780176,1.8042527,9.02605
600561292.0,-4.182803,1.7396442,9.040407
600561294.5,-4.187589,1.7133222,9.01887
600561297.0,-4.2521977,1.7133222,9.016478
600561299.5,-4.2545905,1.6941789,9.038013
600561302.0,-4.2737336,1.6702498,9.038013
600561304.5,-4.2809124,1.6511066,9.049978
600561307.0,-4.2737336,1.665464,9.0069065
600561309.5,-4.321592,1.720501,9.0428
600561312.0,-4.331164,1.7683591,9.009299
600561314.5,-4.3168063,1.7659662,8.982977
600561317.0,-4.3024487,1.7683591,8.999727
600561319.5,-4.3024487,1.746823,9.00212
600561322.0,-4.2809124,1.7492158,8.98537
600561324.5,-4.3096275,1.7875023,8.990156
600561327.0,-4.3168063,1.8210031,9.014085
600561329.5,-4.2904844,1.8329676,8.999727
600561332.0,-4.271341,1.8449322,8.9973345
600561334.5,-4.2234826,1.8736471,8.932726
600561337.0,-4.187589,1.9215052,8.925548
600561339.5,-4.1516957,1.8640754,8.884868
600561342.0,-4.1349454,1.7731448,8.932726
600561344.5,-4.166053,1.6439278,9.045193
600561347.0,-4.213911,1.5817122,9.073908
600561349.5,-4.1995535,1.6463208,9.0571575
600561352.0,-4.2043395,1.7252867,9.052371
600561354.5,-4.187589,1.7683591,9.0571575
600561357.0,-4.1804104,1.7779307,9.023657
600561359.5,-4.187589,1.8090385,9.016478
600561362.0,-4.170839,1.8616825,8.947083
600561364.5,-4.1277666,1.8903974,8.925548
600561367.0,-4.175625,1.7372513,8.982977
600561369.5,-4.2354474,1.6056414,9.049978
600561372.0,-4.29527,1.665464,9.095444
600561374.5,-4.357486,1.8616825,9.0475855
600561377.0,-4.347914,1.9765421,8.994942
600561379.5,-4.331164,1.8975761,8.987762
600561382.0,-4.3335567,1.7827165,8.992549
600561384.5,-4.2545905,1.7611804,8.968619
600561387.0,-4.2234826,1.8066456,8.939904
600561389.5,-4.2833056,1.7827165,8.963834
600561391.0,-4.3526998,1.7492158,9.02605
600561393.4,-4.3622713,1.8018597,9.066729
600561395.8,-4.3024487,1.8688612,9.049978
600561398.1,-4.323985,1.9215052,9.009299
600561400.5,-4.307235,1.8162172,8.982977
600561402.9,-4.2737336,1.718108,8.994942
600561405.2,-4.2569833,1.7252867,8.980584
600561407.6,-4.2617693,1.8066456,8.954262
600561411.0,-4.264162,1.8449322,8.994942
600561413.5,-4.2904844,1.8018597,9.045193
600561416.0,-4.288091,1.7396442,9.081086
600561418.5,-4.276127,1.7133222,9.045193
600561421.0,-4.2330546,1.74443,8.994942
600561423.5,-4.1971607,1.7300725,8.947083
600561426.0,-4.1780176,1.6989647,8.918368
600561428.5,-4.192375,1.6846073,8.978191
600561430.0,-4.2067323,1.7348584,8.9973345
600561432.4,-4.23784,1.7635733,9.030835
600561434.8,-4.2593765,1.746823,9.088264
600561437.1,-4.245019,1.746823,9.093051
600561439.5,-4.2354474,1.7540016,9.052371
600561441.9,-4.2354474,1.7755378,8.999727
600561444.2,-4.2354474,1.7898953,8.978191
600561446.6,-4.242626,1.7898953,8.978191
600561450.0,-4.2665553,1.8186102,8.999727
600561452.5,-4.2737336,1.8832186,8.992549
600561455.0,-4.2785196,1.8640754,9.009299
600561457.5,-4.2833056,1.7755378,9.035621
600561460.0,-4.2856984,1.7085364,9.035621
600561462.5,-4.2617693,1.746823,9.00212
600561465.0,-4.218697,1.8210031,8.944691
600561467.5,-4.2019467,1.8712541,8.963834
600561470.0,-4.187589,1.8545038,8.973405
600561472.5,-4.1804104,1.7946811,8.9973345
600561475.0,-4.1851964,1.7731448,9.004513
600561477.5,-4.1851964,1.7492158,8.935119
600561480.0,-4.187589,1.718108,8.942298
600561482.5,-4.2617693,1.7540016,9.016478
600561485.0,-4.2833056,1.7851094,9.05955
600561487.5,-4.3096275,1.8138243,9.045193
600561490.0,-4.2809124,1.7731448,9.0475855
600561492.5,-4.2569833,1.770752,9.045193
600561495.0,-4.2593765,1.7994668,8.9973345
600561497.5,-4.2282686,1.8281817,8.942298
600561500.0,-4.242626,1.8305746,8.944691
600561502.5,-4.2306614,1.8090385,8.954262
600561505.0,-4.245019,1.8162172,8.947083
600561507.5,-4.2833056,1.8210031,8.982977
600561509.0,-4.3024487,1.7587874,9.009299
600561511.4,-4.3407354,1.6989647,9.045193
600561513.8,-4.3335567,1.6870002,9.052371
600561516.1,-4.2545905,1.7276796,9.045193
600561518.5,-4.292877,1.7803236,9.045193
600561520.9,-4.307235,1.8090385,9.011692
600561523.2,-4.307235,1.8114314,8.98537
600561525.6,-4.264162,1.8114314,8.975799
600561529.0,-4.2330546,1.823396,8.966227
600561531.5,-4.2617693,1.849718,8.954262
600561534.0,-4.276127,1.8616825,8.992549
600561536.5,-4.264162,1.8042527,9.030835
600561539.0,-4.2545905,1.7731448,9.030835
600561541.5,-4.2306614,1.7851094,9.016478
600561544.0,-4.187589,1.770752,8.994942
600561546.5,-4.175625,1.7516087,8.978191
600561549.0,-4.216304,1.7324655,9.00212
600561551.5,-4.2330546,1.7372513,9.021263
600561554.0,-4.276127,1.7779307,9.033228
600561556.5,-4.3024487,1.7683591,9.016478
600561559.0,-4.29527,1.746823,9.0475855
600561561.5,-4.2976627,1.7228938,9.01887
600561564.0,-4.3048415,1.7109293,8.975799
600561566.5,-4.323985,1.6941789,8.999727
600561569.0,-4.300056,1.6941789,9.0069065
600561571.5,-4.2976627,1.7037506,9.004513
600561574.0,-4.242626,1.7396442,9.0069065
600561576.5,-4.2282686,1.7994668,9.01887
600561579.0,-4.2234826,1.8305746,8.980584
600561581.5,-4.192375,1.8138243,8.949476
600561584.0,-4.2067323,1.746823,8.992549
600561586.5,-4.2282686,1.718108,9.014085
600561588.0,-4.264162,1.6989647,9.040407
600561590.4,-4.300056,1.7013576,9.066729
600561592.8,-4.2665553,1.6893932,9.093051
600561595.1,-4.264162,1.6822144,9.076301
