timestamp,x,y,z
174183282.0,-0.56,-4.165,1.33
174183302.0,-0.105000004,-3.815,1.54
174183322.0,-0.49,-4.375,1.61
174183342.0,-0.21000001,-3.92,1.54
174183361.0,-0.105000004,-4.27,1.4
174183380.8,0.175,-3.885,1.505
174183400.5,0.105000004,-4.095,2.03
174183420.2,0.07,-3.885,1.995
174183440.0,0.035,-3.85,2.135
174183459.8,0.0,-3.71,2.065
174183479.5,-0.28,-3.885,1.82
174183499.2,-0.21000001,-3.71,1.995
174183520.0,-0.175,-3.535,2.03
174183540.0,-0.21000001,-3.43,2.24
174183560.0,-0.385,-3.535,2.135
174183580.0,-0.63,-4.095,2.345
174183599.0,-0.035,-3.57,2.52
174183618.8,-0.07,-3.43,2.415
174183638.5,0.07,-3.465,2.415
174183658.2,-0.315,-4.095,2.695
174183679.0,0.105000004,-3.605,2.555
174183699.0,-0.245,-3.7450001,2.45
174183719.0,0.245,-3.395,2.555
174183739.0,-0.105000004,-3.85,2.66
174183758.0,0.21000001,-3.885,2.695
174183777.8,0.0,-4.13,2.73
174183797.5,0.315,-3.64,2.835
174183817.2,0.35,-3.815,3.01
174183838.0,0.455,-3.815,3.115
174183858.0,0.315,-3.92,3.08
174183878.0,0.35,-3.465,2.765
174183898.0,0.28,-3.43,2.66
174183917.0,0.175,-3.325,2.66
174183936.8,0.14,-3.78,2.8
174183956.5,0.07,-4.095,2.625
174183976.2,0.315,-3.885,2.695
174183997.0,0.21000001,-3.85,2.625
174184017.0,0.385,-3.5,2.625
174184037.0,-0.07,-4.025,2.695
174184057.0,0.14,-3.815,2.555
174184077.0,-0.07,-3.85,2.625
174184097.0,0.07,-3.43,2.45
174184117.0,-0.385,-4.235,2.555
174184137.0,-0.245,-3.92,2.45
174184156.0,-0.525,-4.025,2.345
174184175.8,-0.21000001,-3.465,2.275
174184195.5,-0.455,-4.025,2.17
174184215.2,0.07,-3.71,2.24
174184236.0,0.105000004,-3.7450001,2.52
174184256.0,0.14,-3.85,2.38
174184276.0,0.105000004,-4.025,2.345
174184296.0,0.245,-3.535,2.205
174184315.0,0.385,-3.43,2.03
174184334.8,0.245,-3.3600001,2.415
174184354.5,0.245,-3.7450001,2.59
174184374.2,-0.07,-4.235,2.31
174184395.0,0.14,-3.92,2.1
174184415.0,0.0,-3.885,2.38
174184435.0,0.42000002,-3.64,2.485
174184455.0,0.21000001,-3.815,2.485
174184474.0,0.49,-3.535,2.73
174184493.8,0.07,-3.78,2.66
174184513.5,0.245,-3.465,2.38
174184533.2,-0.385,-3.955,2.45
174184553.0,0.0,-3.43,2.1
174184572.8,0.0,-3.5,2.205
174184592.5,0.35,-3.185,2.205
174184612.2,-0.035,-3.71,2.345
174184633.0,-0.035,-3.535,2.17
174184653.0,-0.105000004,-3.675,2.1
174184673.0,0.28,-3.185,2.275
174184693.0,0.07,-3.395,2.24
174184712.0,-0.035,-3.535,2.24
174184731.8,0.035,-3.78,2.24
174184751.5,0.105000004,-3.3600001,2.31
174184771.2,0.28,-3.325,2.38
174184792.0,-0.245,-3.815,2.555
174184812.0,-0.105000004,-3.99,2.45
174184832.0,-0.28,-4.235,2.555
174184852.0,0.245,-3.64,2.59
174184872.0,-0.07,-3.78,2.8
