timestamp,x,y,z
174183282.0,-0.62454903,9.255769,3.1394954
174183302.0,-0.30389932,9.179195,2.8714898
174183322.0,-0.55036885,9.13373,3.125138
174183342.0,-0.2057901,9.038013,2.8810613
174183361.0,-0.70830077,9.195946,3.1945324
174183380.8,-0.27279153,9.069121,2.8284173
174183400.5,-0.60779864,9.212696,3.1275308
174183420.2,-0.25364825,9.145695,2.8978117
174183440.0,-0.6532639,9.267733,3.1179593
174183459.8,-0.2919348,9.11698,2.8978117
174183479.5,-0.4785816,9.054764,3.046172
174183499.2,-0.21536173,9.030835,2.9121692
174183520.0,-0.5647263,9.145695,3.050958
174183540.0,-0.39482984,9.17441,2.967206
174183560.0,-0.37568656,9.0428,2.9337053
174183580.0,-0.27279153,9.049978,3.0150642
174183599.0,-0.4139731,9.100229,2.9576344
174183618.8,-0.4450809,9.17441,3.0629225
174183638.5,-0.3254355,8.939904,2.88824
174183658.2,-0.39961565,9.109801,3.0533507
174183679.0,-0.16032484,9.0475855,2.885847
174183699.0,-0.4498667,9.040407,3.098816
174183719.0,-0.12443122,8.904011,2.708772
174183739.0,-0.44747382,9.114587,3.0653152
174183758.0,-0.11485959,9.028442,2.8714898
174183777.8,-0.49054617,9.0978365,3.0581365
174183797.5,-0.13639577,9.1480875,2.8571322
174183817.2,-0.6173703,9.241411,3.1131735
174183838.0,-0.20100428,9.164838,2.8547394
174183858.0,-0.5001178,9.1480875,3.1083877
174183878.0,-0.105287954,9.035621,2.8308103
174183898.0,-0.5001178,9.227054,3.0629225
174183917.0,-0.3565433,9.085872,2.8308103
174183936.8,-0.43790218,9.167231,2.9600272
174183956.5,-0.25125536,9.109801,2.9265265
174183976.2,-0.25604117,9.105016,2.9337053
174183997.0,-0.3852582,9.183981,2.9360983
174184017.0,-0.30389932,9.109801,2.8762755
174184037.0,-0.45225963,9.267733,3.0868514
174184057.0,-0.25364825,9.162445,2.8451676
174184077.0,-0.5025107,9.327556,3.1155663
174184097.0,-0.22254045,9.11698,2.8403819
174184117.0,-0.55754757,9.183981,3.1873536
174184137.0,-0.16271774,9.119372,2.8188457
174184156.0,-0.5312256,9.169623,3.1394954
174184175.8,-0.19143265,9.121766,2.8284173
174184195.5,-0.5431901,9.320377,3.2088897
174184215.2,-0.17468229,9.140909,2.8571322
174184236.0,-0.5623334,9.224661,3.125138
174184256.0,-0.24646953,9.121766,2.8762755
174184276.0,-0.5527618,9.241411,3.1442811
174184296.0,-0.39722276,9.2485895,2.9839563
174184315.0,-0.54079723,9.169623,3.0389934
174184334.8,-0.47140288,9.286877,2.9552414
174184354.5,-0.571905,9.260554,3.0294216
174184374.2,-0.37807947,9.301233,3.0054924
174184395.0,-0.2680057,9.090658,2.9600272
174184415.0,-0.33500713,9.119372,2.9767776
