timestamp,x,y,z
600226490.0,-4.314413,2.1201165,9.186374
600226492.5,-4.0248713,2.9289196,8.841795
600226495.0,-3.4864671,2.7279153,8.523539
600226497.5,-3.175389,2.1966896,8.633613
600226500.0,-3.6300416,2.6130557,8.6551485
600226502.5,-4.0153,3.1083877,8.267497
600226505.0,-3.8286529,2.3641932,8.973405
600226507.5,-4.16366,1.5673548,9.731957
600226509.0,-4.761887,2.234976,9.518989
600226511.4,-4.6733494,3.0677083,8.999727
600226513.8,-4.139731,2.629806,9.2485895
600226516.1,-4.0440145,1.7875023,9.492666
600226518.5,-3.9770133,2.1488314,8.880082
600226520.9,-3.644399,3.1394954,8.322535
600226523.2,-3.4266443,3.0366004,8.207675
600226525.6,-3.4697168,2.421623,8.820259
600226529.0,-3.9482985,2.474267,8.868117
600226531.5,-3.9195836,2.5340896,8.509181
600226534.0,-3.7042217,1.9669704,9.162445
600226536.5,-4.2043395,2.0339718,9.411307
600226539.0,-4.611134,2.9241338,9.236626
600226541.5,-4.611134,3.2208543,9.160052
600226544.0,-4.0559793,2.21344,9.200731
600226546.5,-3.7305436,1.6702498,9.516596
600226549.0,-3.9004402,2.574769,8.569004
600226551.5,-3.4218585,3.175389,7.961205
600226554.0,-3.172996,2.5149465,8.674292
600226556.5,-3.484074,1.9741492,8.820259
600226559.0,-3.7688303,2.4981961,8.784366
600226561.5,-4.1301594,3.0270288,8.777187
600226564.0,-4.2282686,2.4048727,9.095444
600226566.5,-4.218697,1.5649619,9.758279
600226569.0,-4.544132,1.9550059,9.526167
600226571.5,-4.4914885,2.8595252,9.016478
600226574.0,-4.08948,2.8714898,8.990156
600226576.5,-3.7903664,2.1727605,9.069121
600226579.0,-3.668328,2.2493336,9.011692
600226581.5,-3.8334389,2.938491,8.466109
600226584.0,-3.6731138,2.940884,8.439787
600226586.5,-3.5080032,2.08183,8.805902
600226588.0,-3.7640445,1.9669704,8.966227
600226590.4,-4.381415,2.759023,8.801116
600226592.8,-4.5202036,2.7757733,9.014085
600226595.1,-4.2617693,1.9167194,9.739136
600226597.5,-4.556097,1.9215052,9.944926
600226599.9,-4.6733494,3.046172,9.105016
600226602.2,-3.8430104,3.0030997,8.456537
600226604.6,-2.9815636,2.060294,8.79633
600226608.0,-3.3668218,2.2062612,8.746079
600226610.5,-3.7975452,3.2471762,7.8272023
600226613.0,-3.2950344,3.046172,8.308177
600226615.5,-3.5486827,1.8090385,9.334735
600226618.0,-4.3790216,1.7994668,9.394557
600226620.5,-4.6781354,2.8451676,9.212696
600226623.0,-4.5106316,2.9289196,9.045193
600226625.5,-4.0416217,1.9382555,9.483095
600226628.0,-4.3598785,2.0961876,9.52856
600226630.5,-4.4101295,2.9097762,8.480466
600226633.0,-3.4529665,2.7422726,8.667113
600226635.5,-3.304606,1.9693633,8.987762
600226638.0,-3.6515777,2.3235137,8.707792
600226640.5,-3.8286529,3.2926416,8.389536
600226643.0,-3.7305436,2.837989,8.45893
600226645.5,-3.75208,1.6870002,9.511809
600226648.0,-4.4173083,1.8640754,9.39695
600226650.5,-4.6757426,2.9002047,8.92794
600226653.0,-4.5202036,2.9025974,9.30602
600226655.5,-4.3335567,2.0196145,9.440022
600226658.0,-4.0224786,1.8042527,9.487881
600226660.5,-4.0176926,2.8236315,8.860939
600226663.0,-3.6396132,3.1682103,8.1119585
600226665.5,-3.072494,2.3785505,8.7556505
600226667.0,-3.3500714,2.0722585,8.743686
600226669.4,-3.699436,2.761416,8.38475
600226671.8,-4.0224786,3.0964231,8.801116
600226674.1,-4.036836,2.108152,9.15048
600226676.5,-4.0751224,1.5769265,9.820495
600226678.9,-4.7020645,2.4838386,9.363449
600226681.2,-4.635063,3.275891,8.803509
600226683.6,-3.9626558,2.4264088,9.160052
600226687.0,-3.7090075,1.5649619,9.432844
600226689.5,-3.9219763,2.3737648,8.880082
600226692.0,-3.6420062,3.3141778,7.942062
600226694.5,-3.1610315,2.8810613,8.478073
600226697.0,-3.5223608,1.9932925,8.865725
600226699.5,-4.012907,2.268477,8.805902
600226702.0,-4.189982,2.8068812,8.899225
600226704.5,-4.187589,2.3570144,8.999727
600226707.0,-4.189982,1.8353605,9.758279
600226709.5,-4.9772487,2.4551237,9.765458
600226712.0,-4.7212076,2.835596,8.904011
600226714.5,-3.543897,2.184725,9.284483
600226717.0,-3.5032175,1.8951832,9.004513
600226719.5,-3.7161863,2.916955,8.205282
600226722.0,-3.5773976,3.4745026,8.0641
600226724.5,-3.2998202,2.3498356,8.576182
600226727.0,-3.4984317,1.665464,9.5500965
600226729.5,-4.450809,2.5412683,8.987762
600226732.0,-4.3646646,3.153853,8.633613
600226734.5,-4.058372,2.2086542,9.511809
600226737.0,-4.292877,1.5051392,9.576418
600226739.5,-4.3790216,2.445552,9.155267
600226742.0,-4.2306614,3.2423904,8.466109
600226744.5,-3.6085055,2.4311945,8.947083
600226747.0,-3.5558615,1.6247846,9.4137
600226749.5,-3.7401154,2.368979,8.64797
600226752.0,-3.5175748,3.3787863,8.131102
600226754.5,-3.515182,3.0389934,8.315355
600226757.0,-3.6850784,1.8425392,8.91119
600226759.5,-4.16366,1.8521109,9.420879
600226762.0,-4.761887,2.7015932,9.095444
600226764.5,-4.6446347,2.6441634,9.327556
600226766.0,-4.300056,1.8975761,9.803744
600226768.4,-4.268948,2.0937946,9.327556
600226770.8,-4.16366,3.050958,8.695828
600226773.1,-3.6372204,2.9193478,8.34407
600226775.5,-3.1586387,2.0196145,8.817866
600226777.9,-3.48886,2.1703677,8.906404
600226780.2,-4.0607653,3.201711,8.375178
600226782.6,-3.771223,3.0126712,8.60729
600226786.0,-3.799938,1.849718,9.394557
600226788.5,-4.350307,1.8592896,9.516596
600226791.0,-4.742744,2.9504557,8.877689
600226793.5,-4.321592,2.9337053,8.87051
600226796.0,-3.9698346,1.8042527,9.70085
600226798.5,-4.343128,1.8210031,9.523774
600226801.0,-4.0464077,2.9265265,8.748472
600226803.5,-3.3931437,3.1658175,8.269891
600226806.0,-2.8714898,2.342657,8.427822
600226808.5,-3.493646,2.4646955,8.789151
600226811.0,-4.0799084,3.0629225,8.095208
600226813.5,-3.5750046,2.502982,8.839402
600226816.0,-3.9506912,1.6582853,9.710421
600226818.5,-4.716422,2.1249025,9.229446
600226821.0,-4.5704546,3.0294216,9.119372
600226823.5,-4.3120203,2.6106627,9.124159
600226826.0,-3.9985495,1.6846073,9.5500965
600226828.5,-4.0033355,2.060294,9.284483
600226831.0,-3.874118,3.1107805,8.315355
600226833.5,-3.35725,3.0581365,8.423037
600226836.0,-3.3381069,2.237369,8.7389
600226838.5,-3.5295393,2.0961876,8.760436
