timestamp,x,y,z
600727847.0,-4.1421237,1.8664683,9.138516
600727849.5,-4.1301594,1.8951832,9.078693
600727852.0,-4.08948,1.8018597,9.05955
600727854.5,-4.0559793,1.7061435,9.064336
600727857.0,-4.058372,1.6774286,9.049978
600727859.5,-4.0248713,1.7348584,9.040407
600727862.0,-4.0440145,1.8257889,9.038013
600727864.5,-4.082301,1.849718,9.076301
600727867.0,-4.08948,1.8305746,9.0978365
600727869.5,-4.1014442,1.8066456,9.081086
600727872.0,-4.113409,1.7348584,9.090658
600727874.5,-4.1014442,1.6893932,9.081086
600727877.0,-4.082301,1.7061435,9.107409
600727879.5,-4.082301,1.7611804,9.095444
600727882.0,-4.0966587,1.8042527,9.066729
600727884.5,-4.1014442,1.8114314,9.085872
600727886.0,-4.084694,1.8018597,9.088264
600727888.4,-4.087087,1.7731448,9.073908
600727890.8,-4.0727296,1.7492158,9.083479
600727893.1,-4.084694,1.7396442,9.121766
600727895.5,-4.1038375,1.7516087,9.131337
600727897.9,-4.0990515,1.7875023,9.128944
600727900.2,-4.1062303,1.8257889,9.131337
600727902.6,-4.084694,1.8425392,9.093051
600727906.0,-4.0966587,1.8545038,9.040407
600727908.5,-4.08948,1.8329676,9.028442
600727911.0,-4.0918727,1.8353605,8.999727
600727913.5,-4.0966587,1.7922882,8.9973345
600727916.0,-4.108623,1.7875023,9.054764
600727918.5,-4.094266,1.8377534,9.076301
600727921.0,-4.118195,1.8832186,9.0428
600727923.5,-4.118195,1.8712541,9.052371
600727926.0,-4.108623,1.8281817,9.0571575
600727928.5,-4.1277666,1.7827165,9.064336
600727931.0,-4.118195,1.7683591,9.061943
600727933.5,-4.0607653,1.8425392,9.0069065
600727936.0,-4.0248713,1.8664683,8.999727
600727938.5,-4.063158,1.8521109,9.105016
600727941.0,-4.0990515,1.7827165,9.181588
600727943.5,-4.113409,1.7803236,9.172017
600727946.0,-4.113409,1.8257889,9.083479
600727948.5,-4.1038375,1.8664683,9.064336
600727951.0,-4.084694,1.8545038,9.054764
600727953.5,-4.108623,1.7946811,9.0428
600727956.0,-4.113409,1.797074,9.069121
600727958.5,-4.1229806,1.7851094,9.049978
600727961.0,-4.118195,1.8305746,9.030835
600727963.5,-4.1014442,1.8616825,8.999727
600727965.0,-4.012907,1.8568966,9.004513
600727967.4,-3.986585,1.8521109,8.980584
600727969.8,-3.9315479,1.8784329,8.961441
600727972.1,-3.9411197,1.9047549,8.978191
600727974.5,-3.9746203,1.9597918,9.028442
600727976.9,-4.0033355,1.9597918,9.033228
600727979.2,-4.012907,1.9382555,9.109801
600727981.6,-4.036836,1.8784329,9.121766
600727985.0,-4.0775156,1.8736471,9.13373
600727987.5,-4.051193,1.8856115,9.085872
600727990.0,-4.0153,1.926291,9.028442
600727992.5,-3.979406,1.9047549,8.971012
600727995.0,-3.9650488,1.8592896,8.990156
600727997.5,-3.984192,1.8664683,9.004513
600728000.0,-4.008121,1.8066456,9.038013
600728002.5,-4.0248713,1.742037,9.049978
600728005.0,-4.020086,1.6774286,9.119372
600728007.5,-3.9937637,1.6176059,9.169623
600728010.0,-3.988978,1.588891,9.186374
600728012.5,-3.9746203,1.639142,9.114587
600728015.0,-3.9435124,1.7133222,9.088264
600728017.5,-3.902833,1.7540016,9.035621
600728020.0,-3.8908687,1.7851094,9.0069065
600728022.5,-3.8621538,1.770752,9.030835
600728025.0,-3.8956544,1.770752,9.0571575
600728027.5,-3.9171906,1.770752,9.105016
600728030.0,-3.986585,1.797074,9.119372
600728032.5,-4.010514,1.8138243,9.136123
600728035.0,-4.051193,1.8138243,9.085872
600728037.5,-4.0990515,1.770752,9.05955
600728040.0,-4.139731,1.720501,9.028442
600728042.5,-4.1493025,1.7540016,9.064336
600728044.0,-4.115802,1.7946811,9.011692
600728046.4,-4.113409,1.8138243,8.966227
600728048.8,-4.115802,1.770752,8.973405
600728051.1,-4.0751224,1.720501,9.095444
600728053.5,-4.08948,1.7372513,9.102622
600728055.9,-4.1253734,1.770752,9.05955
600728058.2,-4.1493025,1.7755378,9.0571575
600728060.6,-4.108623,1.7827165,9.0571575
600728064.0,-4.139731,1.7540016,9.066729
600728066.5,-4.1564813,1.7276796,9.13373
600728069.0,-4.137338,1.7276796,9.13373
600728071.5,-4.115802,1.8616825,9.064336
600728074.0,-4.1062303,1.9621847,9.0069065
600728076.5,-4.063158,2.010043,8.975799
600728079.0,-4.0224786,1.9502201,8.978191
600728081.5,-3.986585,1.8568966,9.016478
600728083.0,-3.9650488,1.7898953,9.040407
600728085.4,-4.012907,1.8186102,9.078693
600728087.8,-4.0727296,1.8975761,9.15048
600728090.1,-4.1229806,1.926291,9.136123
600728092.5,-4.1780176,1.8903974,9.0978365
600728094.9,-4.22109,1.8784329,9.023657
600728097.2,-4.1780176,1.899969,8.937511
600728099.6,-4.108623,1.9215052,8.892047
600728103.0,-4.0751224,1.8903974,8.865725
600728105.5,-4.070337,1.8066456,8.966227
600728108.0,-4.1014442,1.7994668,9.100229
600728110.5,-4.0990515,1.8712541,9.183981
600728113.0,-4.08948,1.9741492,9.212696
600728115.5,-4.094266,1.9885067,9.219875
600728118.0,-4.1229806,1.9095407,9.1983385
600728120.5,-4.1062303,1.7348584,9.160052
600728123.0,-4.094266,1.5553902,9.119372
600728125.5,-4.1062303,1.3400285,9.0571575
600728128.0,-4.218697,1.2203832,9.109801
600728130.5,-4.3335567,1.1557746,9.183981
600728133.0,-4.393379,1.2371335,9.246197
600728135.5,-4.508239,1.380708,9.253376
600728138.0,-4.5680614,1.483603,9.186374
600728140.5,-4.50106,1.5936768,9.119372
600728143.0,-4.3550925,1.6295704,8.992549
600728145.5,-4.2833056,1.6152129,8.92794
600728148.0,-4.3048415,1.5003533,8.920761
600728150.5,-4.2737336,1.4285661,9.00212
600728153.0,-4.326378,1.3232782,9.085872
600728155.5,-4.400558,1.2873845,9.186374
600728158.0,-4.4890957,1.2993491,9.2485895
600728160.5,-4.5537043,1.3735292,9.224661
600728163.0,-4.606348,1.4644598,9.160052
600728165.5,-4.6278844,1.6870002,9.076301
600728168.0,-4.5895977,1.9741492,8.956655
600728170.5,-4.5680614,2.2182257,8.834617
600728173.0,-4.5704546,2.3498356,8.808294
600728175.5,-4.5202036,2.3618002,8.805902
600728178.0,-4.4914885,2.2062612,8.844189
600728180.5,-4.4603806,2.00765,8.939904
600728183.0,-4.4914885,1.8903974,9.071514
600728185.5,-4.479524,1.899969,9.140909
600728188.0,-4.3838077,2.031579,9.119372
600728190.5,-4.1062303,2.1799393,9.030835
600728193.0,-3.82626,2.184725,8.810688
600728195.5,-3.4075012,2.1033661,8.662328
600728198.0,-3.0533507,1.9669704,8.583362
600728200.5,-2.7781663,1.9286839,8.609683
600728203.0,-2.7949166,1.9717562,8.793938
600728205.5,-3.0389934,2.029186,9.138516
600728208.0,-3.2926416,2.132081,9.578811
600728210.5,-3.567826,2.2469406,9.82528
600728213.0,-3.7353296,2.3570144,9.753493
600728215.5,-3.7975452,2.4311945,9.39695
600728218.0,-3.6802926,2.3809435,9.035621
600728220.5,-3.62047,2.2517266,8.700614
600728222.0,-3.5606472,2.2421548,8.537896
600728224.4,-3.5247536,2.1942968,8.557039
600728226.8,-3.7114005,2.0746512,8.712579
600728229.1,-3.9435124,1.849718,8.930333
600728231.5,-4.139731,1.5290682,9.239018
600728233.9,-4.307235,1.2538838,9.456773
600728236.2,-4.407737,1.1342385,9.43763
600728238.6,-4.4340587,1.2299547,9.258162
600728242.0,-4.3909864,1.4548881,8.992549
600728244.5,-4.2354474,1.691786,8.789151
600728247.0,-4.1421237,1.8473251,8.693435
600728249.5,-4.070337,1.7875023,8.741293
600728252.0,-4.084694,1.6104271,8.865725
600728254.5,-4.118195,1.3711363,9.028442
600728257.0,-4.2665553,1.170132,9.222268
600728259.5,-4.424487,1.0959519,9.387379
600728262.0,-4.4986672,1.1557746,9.420879
600728264.5,-4.5776334,1.304135,9.358664
600728267.0,-4.57524,1.6008555,9.193553
600728269.5,-4.448416,1.8736471,8.954262
600728272.0,-4.3862004,1.9286839,8.79633
600728274.5,-4.3670573,1.8042527,8.767615
600728277.0,-4.400558,1.6558924,8.872903
600728279.5,-4.544132,1.562569,9.069121
600728282.0,-4.6278844,1.6534995,9.1480875
600728284.5,-4.687707,1.7085364,9.205518
600728287.0,-4.950927,2.031579,9.172017
600728289.5,-4.814531,2.2804415,8.982977
600728292.0,-4.8647823,2.342657,9.049978
600728294.5,-4.7236004,2.5125535,9.040407
600728297.0,-4.766673,2.5675905,8.841795
600728299.5,-4.692493,2.5101607,8.746079
600728301.0,-4.532168,2.2708697,8.777187
600728303.4,-4.381415,2.0339718,8.765223
600728305.8,-4.242626,1.9908996,8.760436
600728308.1,-4.1014442,2.0196145,8.731722
600728310.5,-3.8597608,1.8880045,8.829831
600728312.9,-3.6252558,1.720501,8.875296
600728315.2,-3.48886,1.7133222,8.892047
600728317.6,-3.3476784,1.8257889,8.978191
600728321.0,-3.4721096,1.9047549,9.124159
600728323.5,-3.462538,1.8592896,9.334735
600728326.0,-3.4218585,1.74443,9.243804
600728328.5,-3.4146798,1.5553902,9.112194
600728331.0,-3.48886,1.433352,9.186374
600728333.5,-3.6778998,1.4668527,9.19116
600728336.0,-3.8430104,1.7061435,9.131337
600728338.5,-3.95787,2.000471,9.021263
600728340.0,-4.1110163,2.1679747,8.92794
600728342.4,-4.2569833,2.1177237,8.935119
600728344.8,-4.3335567,1.9741492,8.920761
600728347.1,-4.4125223,1.8401463,8.939904
600728349.5,-4.479524,1.7683591,8.973405
600728351.9,-4.469952,1.7994668,8.980584
600728354.2,-4.493881,1.899969,8.98537
600728356.6,-4.4675593,2.029186,8.949476
600728360.0,-4.4460235,2.1488314,8.920761
600728362.5,-4.42688,2.2014754,8.923154
600728365.0,-4.3790216,2.21344,8.904011
600728367.5,-4.400558,2.1727605,8.815474
600728370.0,-4.3598785,2.0770442,8.791544
600728372.5,-4.376629,1.9502201,8.834617
600728375.0,-4.3526998,1.8736471,8.851367
600728377.5,-4.2785196,1.7635733,9.014085
600728380.0,-4.455595,2.00765,8.935119
600728382.5,-4.4220943,2.2756555,8.810688
600728385.0,-4.4292727,2.1727605,8.990156
600728387.5,-4.2809124,1.9908996,9.083479
600728390.0,-4.321592,1.8162172,9.035621
600728392.5,-4.323985,1.8568966,8.932726
600728395.0,-4.3407354,1.9215052,8.920761
600728397.5,-4.371843,1.9310769,8.994942
600728400.0,-4.493881,1.9047549,9.030835
600728402.5,-4.613527,2.0459363,8.982977
600728405.0,-4.5704546,2.1488314,9.0571575
600728407.5,-3.979406,2.2924058,9.181588
600728410.0,-4.2809124,2.060294,8.947083
600728412.5,-4.345521,1.9047549,8.904011
600728415.0,-4.350307,1.8951832,9.02605
600728417.5,-4.469952,1.8473251,9.049978
600728419.0,-4.6709566,1.8210031,9.102622
600728421.4,-4.769066,1.7252867,9.138516
600728423.8,-4.7044573,1.6534995,9.203125
600728426.1,-4.663778,1.6319634,9.090658
600728428.5,-4.5537043,1.6223917,8.999727
600728430.9,-4.405344,1.5434257,8.935119
600728433.2,-4.2617693,1.5051392,8.901618
600728435.6,-4.1564813,1.4907818,8.820259
600728439.0,-4.0679436,1.5649619,8.815474
600728441.5,-4.020086,1.6511066,8.949476
600728444.0,-4.0966587,1.7731448,9.093051
600728446.5,-4.1971607,1.8736471,9.155267
600728449.0,-4.139731,1.9621847,9.183981
600728451.5,-4.1349454,2.0459363,9.126552
600728454.0,-4.139731,2.057901,9.038013
600728456.5,-4.070337,2.0435436,8.975799
600728459.0,-3.9937637,1.9932925,8.944691
600728461.5,-4.0224786,1.9334698,8.9973345
600728464.0,-4.0918727,1.8545038,9.066729
600728466.5,-4.139731,1.7731448,9.164838
600728469.0,-4.216304,1.7276796,9.176803
600728471.5,-4.276127,1.7540016,9.128944
600728474.0,-4.319199,1.7922882,9.02605
600728476.5,-4.2593765,1.6941789,8.899225
600728479.0,-4.2091255,1.5242825,8.87051
600728481.5,-4.2617693,1.4979604,8.892047
600728484.0,-4.300056,1.5601761,8.844189
600728486.5,-4.288091,1.6199988,8.872903
600728489.0,-4.3024487,1.5458187,8.992549
600728491.5,-4.3646646,1.3759222,9.02605
600728494.0,-4.338342,1.301742,9.114587
600728496.5,-4.3407354,1.3448143,9.128944
600728499.0,-4.371843,1.4405307,9.083479
600728501.5,-4.4388447,1.5434257,8.9973345
600728504.0,-4.381415,1.5529974,8.992549
600728506.5,-4.3335567,1.5745336,8.992549
600728509.0,-4.271341,1.6056414,9.02605
600728511.5,-4.2737336,1.6463208,8.982977
600728514.0,-4.2856984,1.6439278,9.040407
600728516.5,-4.268948,1.7085364,9.093051
600728519.0,-4.2809124,1.718108,9.109801
600728521.5,-4.2904844,1.746823,9.0978365
600728524.0,-4.245019,1.8281817,9.119372
600728526.5,-4.264162,1.8568966,9.049978
600728529.0,-4.240233,1.8736471,9.040407
600728531.5,-4.2474117,1.8640754,9.023657
600728534.0,-4.276127,1.7396442,9.00212
600728536.5,-4.2306614,1.6702498,9.040407
600728539.0,-4.213911,1.5649619,9.045193
600728541.5,-4.194768,1.5673548,9.073908
600728544.0,-4.1851964,1.639142,9.073908
600728546.5,-4.120588,1.639142,9.045193
600728549.0,-3.933941,1.6032485,8.980584
600728551.5,-3.7568657,1.4405307,8.918368
600728554.0,-3.5750046,1.3089207,8.990156
600728556.5,-3.4745026,1.3352427,9.00212
600728558.0,-3.381179,1.509925,8.968619
600728560.4,-3.5750046,1.6271775,8.935119
600728562.8,-3.7137933,1.6080343,9.095444
600728565.1,-3.6778998,1.5242825,9.183981
600728567.5,-3.596541,1.6271775,9.100229
600728569.9,-3.4481807,1.8521109,9.0571575
600728572.2,-3.409894,2.0985804,9.064336
600728574.6,-3.4577522,2.1799393,9.073908
600728578.0,-3.5726118,1.9693633,9.210303
600728580.5,-3.7879734,1.7587874,9.332341
600728583.0,-4.0488005,1.7037506,9.399343
600728585.5,-4.292877,1.9167194,9.294055
600728588.0,-4.448416,2.1990826,9.155267
600728590.5,-4.462774,2.2756555,9.028442
600728593.0,-4.42688,2.1009734,8.889653
600728595.5,-4.343128,1.902362,8.832224
600728597.0,-4.2617693,1.7898953,8.798723
600728599.4,-4.2665553,1.7516087,8.817866
600728601.8,-4.3096275,1.6893932,8.884868
600728604.1,-4.453202,1.6558924,8.959048
600728606.5,-4.4292727,1.7109293,9.05955
600728608.9,-4.393379,1.7109293,9.093051
600728611.2,-4.4125223,1.7348584,9.0978365
600728613.6,-4.374236,1.9693633,8.990156
600728617.0,-4.3885937,1.952613,8.92794
600728619.5,-4.319199,1.9645776,8.973405
600728622.0,-4.240233,1.9621847,8.85376
600728624.5,-4.276127,1.9167194,8.872903
600728627.0,-4.398165,1.9334698,8.810688
600728629.5,-4.424487,1.9167194,8.753258
600728632.0,-4.3646646,1.8018597,8.959048
600728634.5,-4.5345607,2.00765,8.920761
600728637.0,-4.307235,2.0507221,8.858545
600728639.5,-4.2019467,1.9669704,9.02605
600728642.0,-4.381415,2.005257,8.994942
